policy_id,customer_id,policy_type,policy_start_date,monthly_premium,coverage_amount,vehicle_count,is_active,current_discount
POL-19985122,CUST-272077,Auto,2023-11-11,256.82,351000,3,1,0.035
POL-46938936,CUST-585455,Motorcycle,2019-06-28,103.89,91000,3,1,0.238
POL-11150024,CUST-515028,Home,2022-09-02,117.19,1883000,0,1,0.057
POL-71774011,CUST-177290,Health,2022-06-19,1119.68,147000,0,1,0.243
POL-42661147,CUST-793627,Umbrella,2018-04-08,528.01,4976000,0,1,0.135
POL-91186040,CUST-132348,Auto,2017-03-22,311.96,388000,3,1,0.098
POL-89681400,CUST-998993,Business,2023-04-20,1649.66,1537000,0,1,0.139
POL-52914143,CUST-475071,RV,2018-08-11,541.56,137000,1,1,0.0
POL-68368892,CUST-411025,Home,2015-07-23,787.4,1567000,0,0,0.173
POL-94434569,CUST-848549,Umbrella,2022-08-11,471.42,2270000,0,1,0.138
POL-47121480,CUST-977149,Renters,2022-01-31,32.2,29000,0,1,0.068
POL-20487363,CUST-897503,Umbrella,2022-04-20,241.94,4053000,0,1,0.137
POL-37052406,CUST-80308,Boat,2017-09-14,208.35,124000,1,1,0.181
POL-54864149,CUST-893702,Boat,2023-01-05,473.76,348000,1,1,0.194
POL-59323945,CUST-535441,Business,2024-10-11,2376.41,4543000,0,1,0.019
POL-83690835,CUST-307706,Health,2020-01-30,375.95,412000,0,1,0.181
POL-62690620,CUST-870181,Health,2023-07-19,839.9,119000,0,1,0.017
POL-88904677,CUST-167398,Life,2016-11-11,184.09,974000,0,1,0.043
POL-8065079,CUST-670157,Umbrella,2025-04-30,527.02,2879000,0,1,0.089
POL-48533885,CUST-15775,Home,2019-01-10,209.03,550000,0,1,0.161
POL-55402520,CUST-977953,Boat,2016-02-11,657.58,249000,1,1,0.006
POL-68485923,CUST-318041,Life,2017-05-06,52.71,159000,0,1,0.107
POL-75916943,CUST-506852,RV,2024-01-04,736.1,96000,1,0,0.122
POL-19538668,CUST-131652,Motorcycle,2020-08-14,49.25,37000,2,1,0.144
POL-42037932,CUST-906068,Umbrella,2019-07-01,424.69,3680000,0,1,0.092
POL-28115244,CUST-322541,Motorcycle,2020-02-13,142.41,62000,2,1,0.239
POL-41236861,CUST-761327,Business,2016-05-28,2370.02,2836000,0,1,0.008
POL-99176257,CUST-790521,Business,2022-08-17,1107.89,2591000,0,1,0.075
POL-73508869,CUST-159761,Umbrella,2021-12-06,567.42,4192000,0,1,0.211
POL-20242166,CUST-91100,Boat,2017-05-16,656.51,397000,1,1,0.104
POL-85523296,CUST-453848,Renters,2021-03-19,41.94,56000,0,1,0.227
POL-81148205,CUST-774116,Boat,2019-10-17,462.18,331000,2,1,0.081
POL-21961637,CUST-374254,Boat,2021-07-21,491.66,27000,2,1,0.102
POL-77152651,CUST-823818,Umbrella,2019-11-11,576.42,1219000,0,1,0.15
POL-2307458,CUST-419083,Business,2018-06-03,1327.12,2449000,0,1,0.017
POL-37990986,CUST-674043,Umbrella,2020-03-12,434.36,1022000,0,1,0.034
POL-16606060,CUST-105985,Umbrella,2016-12-27,365.13,2914000,0,1,0.218
POL-26248260,CUST-573258,Motorcycle,2023-11-18,61.48,90000,4,1,0.012
POL-10778737,CUST-556999,RV,2024-11-09,332.98,254000,2,1,0.102
POL-62223246,CUST-261176,Auto,2017-12-27,267.01,354000,4,1,0.176
POL-89750066,CUST-449875,Life,2015-07-15,113.29,83000,0,1,0.026
POL-41167664,CUST-236293,Life,2019-06-19,158.53,396000,0,1,0.2
POL-90887979,CUST-615261,Life,2021-03-26,29.83,694000,0,1,0.084
POL-67168294,CUST-916907,Home,2020-05-20,229.11,1726000,0,1,0.14
POL-23994116,CUST-759185,Life,2024-01-17,126.65,755000,0,1,0.066
POL-70898513,CUST-541922,Motorcycle,2016-08-05,147.49,28000,4,1,0.081
POL-78743726,CUST-840298,Home,2020-03-17,720.8,716000,0,1,0.066
POL-72053491,CUST-24326,Boat,2022-08-20,578.03,190000,1,1,0.149
POL-54378528,CUST-272284,Umbrella,2022-05-21,310.32,4162000,0,1,0.15
POL-46616057,CUST-887873,RV,2015-10-21,519.2,285000,1,1,0.216
POL-13523308,CUST-45867,Renters,2017-03-02,34.97,92000,0,1,0.171
POL-12228312,CUST-168818,Home,2018-08-02,403.28,829000,0,1,0.087
POL-41741993,CUST-205597,Business,2021-10-21,1924.61,1301000,0,1,0.179
POL-11040982,CUST-841112,Umbrella,2020-03-28,231.67,1029000,0,1,0.011
POL-33169838,CUST-905120,RV,2018-08-31,362.87,225000,2,1,0.114
POL-15899950,CUST-742636,Home,2015-12-29,185.75,702000,0,1,0.106
POL-6839427,CUST-326060,Health,2022-04-28,623.63,63000,0,1,0.153
POL-56892740,CUST-4394,Home,2024-06-22,750.52,213000,0,1,0.001
POL-66662088,CUST-149188,Umbrella,2019-07-28,442.07,2634000,0,1,0.025
POL-95768371,CUST-765440,Boat,2017-03-15,739.92,166000,1,1,0.176
POL-51680611,CUST-55439,Business,2024-02-02,1481.5,4461000,0,1,0.228
POL-27197311,CUST-171081,Renters,2016-06-27,27.52,46000,0,1,0.004
POL-93800389,CUST-211439,Renters,2016-07-22,20.7,99000,0,1,0.074
POL-79815860,CUST-468421,Home,2017-04-12,713.49,492000,0,1,0.232
POL-79487318,CUST-653155,Motorcycle,2024-11-11,68.46,85000,1,1,0.137
POL-10761833,CUST-93811,Life,2016-05-02,81.78,87000,0,1,0.078
POL-4353181,CUST-983940,Umbrella,2020-03-10,597.06,1507000,0,1,0.143
POL-28166476,CUST-312280,Boat,2015-09-20,421.8,260000,2,0,0.246
POL-15673469,CUST-252394,Boat,2023-07-28,697.04,329000,2,1,0.007
POL-92591287,CUST-520494,Motorcycle,2017-04-24,41.12,98000,4,1,0.028
POL-79147389,CUST-862596,Umbrella,2017-03-05,526.51,1721000,0,1,0.066
POL-87541037,CUST-581724,RV,2023-06-07,443.49,272000,2,0,0.196
POL-6118607,CUST-818596,Business,2022-07-21,2159.54,4614000,0,0,0.121
POL-84602930,CUST-794474,Auto,2017-04-12,267.16,331000,2,1,0.104
POL-20882678,CUST-797504,Home,2022-02-03,674.44,915000,0,1,0.168
POL-91770419,CUST-750034,Renters,2021-07-12,35.93,67000,0,1,0.213
POL-96872791,CUST-531970,Life,2016-05-11,112.03,180000,0,1,0.042
POL-13223422,CUST-610097,Health,2019-11-21,554.12,90000,0,1,0.007
POL-85380264,CUST-489327,Business,2020-05-04,2025.61,2271000,0,1,0.147
POL-44111562,CUST-909467,Motorcycle,2024-05-28,100.02,54000,4,1,0.065
POL-1265080,CUST-659225,Renters,2021-09-11,45.83,84000,0,1,0.159
POL-10340310,CUST-216041,Motorcycle,2017-07-17,54.05,72000,3,1,0.128
POL-45731485,CUST-234311,Renters,2022-12-08,35.73,21000,0,1,0.135
POL-71150044,CUST-173695,Boat,2021-03-28,734.36,302000,2,1,0.028
POL-3037859,CUST-495502,RV,2017-07-10,362.0,255000,1,1,0.058
POL-74908485,CUST-554156,Boat,2018-04-29,566.06,485000,1,1,0.023
POL-70140337,CUST-780850,Health,2023-01-15,366.42,93000,0,1,0.111
POL-63306993,CUST-144285,Boat,2015-07-21,726.98,425000,1,1,0.126
POL-80362099,CUST-797392,Business,2023-06-15,1332.52,2161000,0,1,0.121
POL-95973577,CUST-237709,Business,2016-06-13,1791.76,4401000,0,1,0.048
POL-15025823,CUST-991421,Life,2023-06-15,55.22,103000,0,1,0.235
POL-14198037,CUST-447481,Life,2022-07-24,178.86,370000,0,1,0.073
POL-74158624,CUST-723789,Health,2015-12-17,1061.53,109000,0,1,0.129
POL-14907320,CUST-817047,RV,2024-03-15,368.67,281000,2,1,0.119
POL-20753916,CUST-136082,Auto,2023-06-28,296.33,99000,3,0,0.148
POL-90844746,CUST-624659,Auto,2018-12-11,269.89,479000,2,1,0.041
POL-33730822,CUST-504492,Renters,2022-01-11,41.77,75000,0,1,0.031
POL-16188599,CUST-561485,Health,2023-11-02,1051.85,462000,0,1,0.124
POL-65117698,CUST-355307,Renters,2018-11-11,22.34,15000,0,1,0.222
POL-5411441,CUST-469142,Auto,2019-05-08,306.7,412000,4,1,0.083
POL-75116051,CUST-905226,Home,2022-08-16,448.61,568000,0,1,0.087
POL-936049,CUST-190904,Home,2017-04-18,262.85,1150000,0,1,0.041
POL-73421108,CUST-15649,Home,2020-05-16,539.72,802000,0,1,0.153
POL-49168839,CUST-822480,Boat,2024-10-31,569.76,315000,2,0,0.101
POL-62481316,CUST-909253,Home,2021-06-24,164.69,1047000,0,1,0.013
POL-4224882,CUST-15446,Life,2024-01-04,32.62,194000,0,0,0.206
POL-87420280,CUST-269372,Renters,2018-05-19,15.35,96000,0,1,0.071
POL-26058996,CUST-837185,Umbrella,2020-06-24,467.13,1894000,0,1,0.207
POL-28626933,CUST-918908,Life,2017-10-15,45.35,780000,0,1,0.181
POL-24994420,CUST-170151,Auto,2022-03-21,250.91,78000,1,1,0.064
POL-52439278,CUST-613501,Business,2017-07-24,1253.95,4965000,0,1,0.147
POL-51600243,CUST-631730,Business,2016-02-21,665.24,4518000,0,1,0.235
POL-74019202,CUST-369530,Business,2021-12-31,1013.15,2378000,0,1,0.18
POL-34840452,CUST-417763,Renters,2023-04-01,40.74,68000,0,1,0.074
POL-2674033,CUST-407826,Life,2023-07-11,140.27,851000,0,1,0.122
POL-91568737,CUST-715798,Renters,2023-01-08,49.71,99000,0,1,0.209
POL-8897725,CUST-458155,Motorcycle,2021-07-23,57.71,44000,1,0,0.203
POL-33005188,CUST-606144,Umbrella,2017-07-04,240.36,2189000,0,1,0.076
POL-93547267,CUST-784930,Umbrella,2021-09-12,394.0,3168000,0,1,0.073
POL-12004794,CUST-337488,Umbrella,2017-11-28,264.02,1565000,0,1,0.128
POL-98757388,CUST-121047,RV,2016-06-05,673.9,259000,2,1,0.08
POL-40022624,CUST-863451,Auto,2022-05-30,318.89,345000,2,1,0.063
POL-52129520,CUST-76231,Home,2017-12-18,432.96,1270000,0,1,0.019
POL-64470508,CUST-972809,Business,2015-07-27,695.84,3765000,0,1,0.154
POL-29203847,CUST-207224,Boat,2015-08-28,404.14,301000,1,1,0.122
POL-6230475,CUST-986727,Boat,2021-09-07,737.27,94000,2,1,0.25
POL-34631884,CUST-936156,Renters,2024-05-20,44.25,31000,0,1,0.041
POL-37858700,CUST-889753,Umbrella,2018-02-26,588.28,4338000,0,1,0.051
POL-94330403,CUST-784395,RV,2019-02-05,774.18,122000,1,1,0.119
POL-83215364,CUST-564336,Life,2017-05-29,65.18,957000,0,1,0.228
POL-77562721,CUST-143606,Auto,2019-04-10,200.03,61000,4,1,0.206
POL-72723098,CUST-896825,Auto,2020-05-27,334.6,52000,4,1,0.059
POL-67563757,CUST-69162,Business,2020-06-22,1614.09,4760000,0,0,0.235
POL-3165537,CUST-10715,Health,2019-03-30,426.11,245000,0,1,0.248
POL-14379674,CUST-774467,RV,2020-08-15,539.03,189000,1,0,0.115
POL-80622846,CUST-848684,Umbrella,2022-09-22,472.95,3290000,0,1,0.196
POL-2076385,CUST-331761,Motorcycle,2016-10-05,143.3,31000,1,1,0.07
POL-6288197,CUST-154518,Umbrella,2019-05-20,551.61,4050000,0,1,0.131
POL-49432517,CUST-955873,RV,2017-03-18,694.75,231000,1,1,0.228
POL-50607732,CUST-499406,Business,2016-09-14,1740.71,1621000,0,1,0.124
POL-95872656,CUST-576768,RV,2021-09-12,464.6,85000,1,1,0.047
POL-93722345,CUST-304927,Business,2022-02-04,1990.42,2777000,0,1,0.203
POL-95685849,CUST-832766,Health,2022-05-16,387.59,346000,0,1,0.178
POL-31016159,CUST-700183,Business,2019-08-30,1389.62,206000,0,1,0.207
POL-31228780,CUST-324909,Business,2021-02-08,1849.96,1910000,0,1,0.037
POL-12175591,CUST-98012,Health,2024-11-06,1027.96,455000,0,1,0.008
POL-43735066,CUST-17905,Auto,2015-07-19,245.49,67000,4,1,0.094
POL-37062518,CUST-956389,Health,2017-07-05,333.78,390000,0,1,0.164
POL-56453468,CUST-272185,Boat,2023-12-23,658.94,114000,2,1,0.126
POL-65845066,CUST-530122,Business,2018-02-20,1973.48,4176000,0,1,0.034
POL-56973584,CUST-897080,Life,2025-06-13,89.02,700000,0,1,0.236
POL-42957363,CUST-495408,Motorcycle,2017-07-28,142.14,20000,1,1,0.213
POL-74062621,CUST-353328,Business,2019-09-10,2478.52,1603000,0,1,0.041
POL-99919729,CUST-802075,Renters,2020-12-14,25.18,92000,0,1,0.25
POL-18363097,CUST-572531,Boat,2017-05-20,430.34,331000,1,1,0.204
POL-60269142,CUST-951695,RV,2016-10-16,447.35,74000,2,1,0.144
POL-44226861,CUST-846389,Home,2023-11-16,398.36,851000,0,1,0.014
POL-17983351,CUST-245587,Home,2017-03-02,715.46,201000,0,1,0.069
POL-75536023,CUST-521929,Auto,2021-10-28,282.89,270000,4,1,0.029
POL-13215396,CUST-357948,Life,2024-02-11,63.9,458000,0,1,0.211
POL-34842564,CUST-162282,Umbrella,2021-08-28,236.84,1141000,0,1,0.096
POL-85831138,CUST-47830,Motorcycle,2021-11-23,120.05,56000,4,1,0.06
POL-21579010,CUST-238113,Boat,2023-05-08,796.24,149000,2,1,0.113
POL-2531451,CUST-160965,Home,2022-01-06,621.56,1247000,0,1,0.227
POL-39288049,CUST-456268,RV,2020-07-10,352.17,152000,1,1,0.231
POL-37605606,CUST-443391,Home,2021-10-13,221.83,1788000,0,1,0.04
POL-62889571,CUST-148212,Motorcycle,2023-05-13,53.24,72000,2,1,0.028
POL-48063777,CUST-67798,Life,2016-02-12,129.26,597000,0,0,0.186
POL-13656066,CUST-28643,Health,2023-01-02,1155.03,428000,0,1,0.039
POL-27323267,CUST-64116,Life,2023-05-01,65.68,76000,0,1,0.096
POL-62256258,CUST-128453,Boat,2024-01-01,604.04,317000,1,1,0.04
POL-51576393,CUST-844637,Life,2021-08-24,125.76,392000,0,1,0.222
POL-87555419,CUST-504034,Motorcycle,2019-12-23,70.4,98000,3,1,0.056
POL-86062734,CUST-789198,Home,2024-07-14,402.75,293000,0,1,0.088
POL-64579455,CUST-696862,Business,2019-05-28,2404.34,549000,0,1,0.085
POL-29059887,CUST-102448,Umbrella,2016-07-14,599.62,4881000,0,1,0.071
POL-42687971,CUST-321803,Health,2023-10-10,640.97,184000,0,1,0.113
POL-71145634,CUST-16720,Motorcycle,2019-05-18,119.44,26000,2,1,0.174
POL-59364567,CUST-310909,Motorcycle,2018-08-26,38.87,50000,4,1,0.069
POL-40495382,CUST-527700,Umbrella,2016-09-24,598.02,2406000,0,0,0.189
POL-94714474,CUST-481316,Renters,2021-01-04,40.34,32000,0,1,0.09
POL-51448694,CUST-52230,Motorcycle,2018-07-29,61.29,29000,3,1,0.112
POL-75513912,CUST-181150,Auto,2018-04-01,181.37,145000,4,1,0.21
POL-34837575,CUST-808009,Motorcycle,2021-02-23,34.8,95000,2,1,0.188
POL-91972857,CUST-553729,RV,2022-03-15,735.66,289000,1,1,0.107
POL-19797191,CUST-936905,Home,2022-05-07,343.58,1874000,0,1,0.222
POL-24955973,CUST-581960,Business,2023-03-01,1705.96,1653000,0,0,0.024
POL-40299863,CUST-47912,Umbrella,2024-04-10,311.98,1770000,0,1,0.023
POL-55917717,CUST-449430,Auto,2023-02-16,262.68,162000,2,1,0.116
POL-18267938,CUST-10785,Auto,2019-10-04,270.01,243000,1,1,0.128
POL-87604266,CUST-935715,Umbrella,2023-01-26,410.92,4139000,0,1,0.088
POL-91696564,CUST-216923,RV,2021-11-29,751.42,299000,1,1,0.08
POL-64187587,CUST-991528,RV,2017-12-09,613.83,251000,2,1,0.193
POL-94812319,CUST-216559,Boat,2016-08-23,355.96,208000,2,0,0.158
POL-27950280,CUST-761925,Auto,2021-03-31,277.43,470000,3,1,0.133
POL-53806106,CUST-499004,Boat,2024-10-28,395.97,295000,2,1,0.124
POL-92828813,CUST-145084,RV,2022-08-06,529.46,261000,2,1,0.16
POL-81032887,CUST-131470,Motorcycle,2021-08-02,138.89,73000,2,1,0.058
POL-71003033,CUST-452185,RV,2019-03-14,374.89,189000,1,1,0.101
POL-63778047,CUST-636885,Boat,2024-01-25,513.46,433000,2,1,0.027
POL-54551046,CUST-939441,Business,2016-05-18,2305.99,1432000,0,1,0.103
POL-35332312,CUST-542126,Home,2016-01-03,551.99,1447000,0,1,0.148
POL-52799150,CUST-620045,Boat,2024-05-24,401.72,138000,2,1,0.005
POL-23671297,CUST-60329,Auto,2019-06-21,275.44,407000,3,1,0.16
POL-49729857,CUST-815184,Health,2021-03-09,518.17,470000,0,1,0.212
POL-34857450,CUST-6319,Umbrella,2019-07-01,380.96,2536000,0,1,0.045
POL-3409042,CUST-720690,Business,2021-05-24,1936.66,3256000,0,1,0.171
POL-81065376,CUST-809503,Auto,2024-06-03,97.58,188000,4,1,0.241
POL-63654820,CUST-209730,Business,2017-12-15,2415.59,1423000,0,1,0.208
POL-56119122,CUST-778256,Renters,2025-04-27,17.48,18000,0,1,0.123
POL-43939110,CUST-625141,RV,2016-12-01,967.07,152000,1,1,0.183
POL-57588035,CUST-997766,RV,2023-02-20,924.72,120000,1,1,0.023
POL-1185755,CUST-329536,Home,2019-11-15,682.73,1955000,0,1,0.062
POL-91511185,CUST-688115,Boat,2018-10-04,216.77,266000,1,1,0.103
POL-55229774,CUST-472102,Boat,2020-12-18,554.64,314000,2,1,0.175
POL-98884291,CUST-496699,Boat,2016-06-22,329.69,359000,1,0,0.2
POL-79910383,CUST-924671,Life,2024-01-02,103.3,689000,0,1,0.077
POL-67083557,CUST-745201,Auto,2023-05-18,102.77,34000,4,1,0.228
POL-46206051,CUST-267062,Boat,2021-04-05,482.39,52000,1,1,0.115
POL-58563783,CUST-891854,Home,2018-03-12,459.54,377000,0,1,0.169
POL-78745075,CUST-738683,Motorcycle,2016-10-20,75.75,19000,1,1,0.001
POL-32378692,CUST-871548,Umbrella,2015-12-18,514.58,4401000,0,1,0.002
POL-34852582,CUST-154311,Auto,2024-06-16,303.92,78000,1,0,0.188
POL-64002646,CUST-220261,Life,2018-07-28,151.86,227000,0,1,0.14
POL-17480237,CUST-477565,Health,2022-05-04,1073.97,372000,0,1,0.024
POL-24194407,CUST-62533,Auto,2019-01-01,112.91,461000,1,1,0.223
POL-23547318,CUST-989533,Home,2018-06-28,613.76,1288000,0,1,0.067
POL-64712451,CUST-108304,Business,2017-12-30,723.8,3305000,0,0,0.109
POL-10067840,CUST-876522,RV,2017-04-21,930.7,271000,1,1,0.245
POL-49793666,CUST-682883,Renters,2023-05-27,36.49,20000,0,1,0.201
POL-57166869,CUST-636220,Motorcycle,2023-10-31,57.52,34000,2,1,0.091
POL-66010936,CUST-111786,Business,2017-07-18,1262.27,1233000,0,0,0.229
POL-22062935,CUST-59985,Umbrella,2022-09-09,402.75,2620000,0,1,0.112
POL-21154676,CUST-646749,Home,2020-07-03,144.04,1934000,0,1,0.217
POL-49922138,CUST-119558,Life,2024-09-25,167.23,315000,0,1,0.197
POL-35997847,CUST-877815,Business,2020-05-29,1280.95,2842000,0,1,0.039
POL-54243868,CUST-605158,Renters,2024-11-22,47.32,31000,0,0,0.021
POL-31230983,CUST-33954,RV,2024-11-28,764.36,258000,1,0,0.208
POL-23584929,CUST-985658,Renters,2021-11-13,37.28,17000,0,1,0.117
POL-57019882,CUST-606690,Umbrella,2017-04-03,447.08,2379000,0,1,0.22
POL-27827407,CUST-612907,Renters,2015-08-17,19.96,43000,0,1,0.035
POL-25122935,CUST-31025,Health,2018-07-17,445.11,247000,0,1,0.029
POL-55459928,CUST-596261,Boat,2018-07-23,577.61,176000,2,1,0.031
POL-1867528,CUST-100301,Health,2024-11-04,353.63,131000,0,1,0.023
POL-24747698,CUST-711572,Health,2020-01-08,815.61,384000,0,1,0.059
POL-36055931,CUST-519522,RV,2022-04-04,590.72,161000,2,1,0.13
POL-8126886,CUST-442816,Life,2016-10-23,56.13,832000,0,1,0.003
POL-3392122,CUST-910532,Health,2024-10-15,814.94,73000,0,0,0.225
POL-60475414,CUST-487119,Business,2016-09-15,1364.8,362000,0,1,0.229
POL-28996080,CUST-845386,Motorcycle,2015-10-28,76.97,69000,4,1,0.095
POL-53695427,CUST-968727,Life,2016-11-10,190.78,794000,0,1,0.109
POL-59813891,CUST-930185,Renters,2018-10-17,44.55,88000,0,1,0.245
POL-45960627,CUST-718537,Auto,2016-02-29,149.39,400000,4,1,0.104
POL-4415512,CUST-305350,Business,2015-09-04,1155.29,2256000,0,0,0.243
POL-26613296,CUST-218815,RV,2025-06-01,894.09,242000,2,0,0.086
POL-55468002,CUST-875698,Boat,2018-08-20,630.18,87000,1,1,0.225
POL-24634296,CUST-266134,Boat,2023-04-20,266.76,129000,2,1,0.125
POL-50564531,CUST-605628,Business,2020-04-01,923.8,1564000,0,1,0.212
POL-15184381,CUST-904947,Health,2019-04-21,346.02,461000,0,1,0.201
POL-21462714,CUST-590559,Motorcycle,2022-12-27,81.15,52000,3,1,0.134
POL-59539153,CUST-454275,Renters,2020-03-26,19.48,50000,0,1,0.193
POL-74518625,CUST-5588,Renters,2019-08-09,49.33,50000,0,1,0.069
POL-29835580,CUST-590161,Auto,2024-09-05,131.06,407000,1,1,0.039
POL-99513444,CUST-417017,Home,2016-01-18,694.85,590000,0,1,0.082
POL-34911314,CUST-63822,Business,2021-01-09,1087.77,1788000,0,1,0.138
POL-46948562,CUST-645694,Health,2018-02-25,336.45,180000,0,1,0.239
POL-43627471,CUST-114007,Health,2024-11-06,418.36,253000,0,1,0.202
POL-99074171,CUST-634085,Life,2019-03-21,160.48,599000,0,1,0.184
POL-17075254,CUST-484460,Motorcycle,2019-04-27,127.92,73000,3,1,0.225
POL-66203738,CUST-188934,Life,2018-03-07,141.29,875000,0,0,0.21
POL-11677833,CUST-167840,Business,2024-09-11,1594.36,1048000,0,1,0.202
POL-15820638,CUST-862187,Boat,2025-03-26,583.3,63000,1,0,0.168
POL-29824343,CUST-364969,Boat,2022-02-01,782.49,77000,2,1,0.029
POL-40059312,CUST-809924,Home,2016-04-21,349.29,1719000,0,1,0.159
POL-57611344,CUST-62389,Life,2025-01-27,62.08,421000,0,1,0.068
POL-57773629,CUST-753429,RV,2017-08-17,351.32,144000,2,1,0.23
POL-60741910,CUST-414326,Umbrella,2022-08-20,215.62,4254000,0,1,0.05
POL-23037865,CUST-475652,Business,2021-02-15,1396.98,3156000,0,1,0.222
POL-74217674,CUST-675829,Business,2018-04-27,2006.41,1250000,0,1,0.201
POL-47767782,CUST-215386,Home,2020-08-29,126.93,1366000,0,1,0.023
POL-35537497,CUST-653712,Auto,2023-10-26,254.0,473000,3,1,0.004
POL-50148407,CUST-24531,Life,2025-06-20,105.4,286000,0,1,0.004
POL-97010689,CUST-598,Motorcycle,2023-03-12,70.31,84000,3,1,0.161
POL-73300539,CUST-455972,Health,2024-02-05,753.61,487000,0,1,0.043
POL-374362,CUST-439034,Health,2020-08-14,1134.24,256000,0,1,0.104
POL-48773102,CUST-790141,Health,2023-12-01,894.98,103000,0,1,0.062
POL-2912578,CUST-177886,Auto,2022-07-07,203.87,145000,4,0,0.069
POL-73234600,CUST-10726,Renters,2016-04-02,44.77,34000,0,1,0.224
POL-75839021,CUST-883325,Life,2017-04-01,128.59,82000,0,1,0.168
POL-79862482,CUST-48714,Renters,2018-06-01,40.57,25000,0,1,0.05
POL-24987417,CUST-809130,Health,2018-04-25,1033.73,432000,0,1,0.186
POL-49848952,CUST-814355,Motorcycle,2016-10-25,89.67,28000,3,0,0.218
POL-31970207,CUST-649798,Umbrella,2020-08-01,412.92,3754000,0,1,0.062
POL-37512892,CUST-271631,Business,2016-01-18,1085.63,2919000,0,1,0.127
POL-76829222,CUST-958261,Business,2024-09-19,1468.64,1458000,0,1,0.083
POL-78488055,CUST-236108,Business,2016-01-30,1416.5,4831000,0,1,0.147
POL-21055735,CUST-365424,Life,2018-06-11,57.75,886000,0,1,0.086
POL-33187506,CUST-216310,Renters,2018-10-07,15.92,95000,0,0,0.038
POL-880540,CUST-175922,Auto,2018-06-10,82.54,182000,4,1,0.19
POL-47985641,CUST-70501,Boat,2019-08-28,467.31,194000,2,1,0.141
POL-20664729,CUST-848914,Auto,2016-03-09,274.75,256000,4,1,0.032
POL-87506740,CUST-844481,Motorcycle,2021-11-10,101.35,38000,2,1,0.2
POL-46177939,CUST-894966,Auto,2021-02-17,88.78,377000,2,1,0.185
POL-15236678,CUST-648221,Health,2016-07-02,794.85,395000,0,1,0.16
POL-45317894,CUST-297459,Motorcycle,2019-05-05,113.18,70000,4,1,0.055
POL-96356720,CUST-716125,Life,2021-01-30,168.0,216000,0,1,0.133
POL-30338081,CUST-896864,Boat,2016-01-23,684.02,89000,1,0,0.185
POL-77966442,CUST-528790,Home,2022-05-19,143.76,836000,0,1,0.059
POL-75197111,CUST-298673,Health,2024-12-03,564.84,153000,0,1,0.223
POL-83722553,CUST-203047,Business,2019-01-13,1763.96,1143000,0,1,0.085
POL-25870212,CUST-917658,Business,2019-09-03,1118.05,1948000,0,1,0.221
POL-39532925,CUST-891081,Boat,2018-04-02,241.95,61000,1,1,0.171
POL-52897118,CUST-963784,Business,2019-09-07,931.5,4408000,0,1,0.021
POL-79469712,CUST-447484,Auto,2018-04-09,326.78,436000,3,1,0.193
POL-972066,CUST-851281,Life,2017-09-28,82.89,217000,0,1,0.121
POL-3577210,CUST-363666,Business,2024-08-20,1349.06,2454000,0,1,0.195
POL-99377345,CUST-564517,Home,2025-02-03,401.32,1709000,0,1,0.161
POL-16434806,CUST-132461,Business,2019-06-01,782.4,4709000,0,1,0.133
POL-36268695,CUST-94860,Boat,2020-01-29,535.01,105000,2,1,0.026
POL-77817765,CUST-60326,Health,2018-03-30,597.02,281000,0,1,0.012
POL-44740105,CUST-787854,Business,2023-01-19,1379.17,3067000,0,1,0.096
POL-42017788,CUST-951764,Business,2022-03-05,1685.57,1177000,0,0,0.137
POL-7575494,CUST-123631,Motorcycle,2017-10-09,92.16,84000,3,1,0.105
POL-32578247,CUST-520526,Business,2017-12-02,973.15,933000,0,1,0.021
POL-26586910,CUST-78909,Umbrella,2022-04-28,352.61,3673000,0,1,0.079
POL-61711396,CUST-323999,Auto,2023-09-05,125.94,417000,2,1,0.01
POL-37293092,CUST-167827,Auto,2021-10-25,273.26,418000,4,1,0.058
POL-1998162,CUST-402580,Umbrella,2016-08-10,495.88,3306000,0,1,0.043
POL-79899485,CUST-812514,Business,2018-08-05,1818.35,3686000,0,1,0.1
POL-86022455,CUST-97419,Health,2020-01-21,895.25,82000,0,1,0.184
POL-27266260,CUST-945487,Health,2025-02-16,999.5,320000,0,0,0.02
POL-45888749,CUST-652354,Renters,2023-02-12,32.89,99000,0,1,0.068
POL-78645798,CUST-138872,Health,2017-02-26,229.66,293000,0,1,0.196
POL-53086227,CUST-468019,Boat,2018-07-27,642.85,271000,2,1,0.222
