policy_id,customer_id,policy_type,coverage_amount,premium_amount,deductible,start_date,end_date,renewal_date,policy_status,agent_id,acquisition_channel
POL0036885,CUST008490,Auto,100000,2600.0,500,2022-09-26,2023-09-26,2023-09-26,Active,AGT040,Referral
POL0036886,CUST006857,Travel,25000,3750.0,0,2021-05-03,2022-05-03,2022-05-03,Active,AGT041,Online
POL0036887,CUST014308,Auto,100000,2000.0,500,2021-12-27,2022-12-27,2022-12-27,Active,AGT032,Agent
POL0036888,CUST014590,Life,280648,1824.21,0,2024-05-18,2025-05-18,2025-05-18,Active,AGT163,Online
POL0036889,CUST008366,Life,178818,1162.32,0,2023-04-01,2024-03-31,2024-03-31,Active,AGT136,Agent
POL0036890,CUST000642,Home,94515,756.12,1000,2025-05-23,2026-05-23,2026-05-23,Active,AGT136,Phone
POL0036891,CUST000701,Home,150766,1206.13,5000,2025-05-08,2026-05-08,2026-05-08,Active,AGT155,Phone
POL0036892,CUST006905,Home,181162,1159.44,2500,2021-12-14,2022-12-14,2022-12-14,Cancelled,AGT072,Phone
POL0036893,CUST013185,Home,114648,1192.34,500,2022-12-24,2023-12-24,2023-12-24,Lapsed,AGT162,Agent
POL0036894,CUST008158,Auto,100000,1600.0,250,2022-01-12,2023-01-12,2023-01-12,Active,AGT042,Agent
POL0036895,CUST002166,Home,113141,724.1,2500,2023-04-08,2024-04-07,2024-04-07,Active,AGT060,Online
POL0036896,CUST002365,Life,252320,1009.28,0,2026-02-23,2027-02-23,2027-02-23,Active,AGT173,Agent
POL0036897,CUST009507,Home,151090,966.98,500,2022-05-30,2023-05-30,2023-05-30,Active,AGT155,Phone
POL0036898,CUST010635,Auto,100000,1600.0,1000,2023-01-14,2024-01-14,2024-01-14,Active,AGT057,Agent
POL0036899,CUST013365,Life,246036,984.14,0,2023-04-01,2024-03-31,2024-03-31,Active,AGT194,Phone
POL0036900,CUST007678,Home,116021,742.53,500,2025-07-04,2026-07-04,2026-07-04,Active,AGT078,Phone
POL0036901,CUST011689,Auto,50000,800.0,2000,2020-12-17,2021-12-17,2021-12-17,Active,AGT138,Referral
POL0036902,CUST002773,Auto,250000,6500.0,1000,2023-02-27,2024-02-27,2024-02-27,Lapsed,AGT132,Online
POL0036903,CUST007045,Auto,250000,6500.0,2000,2024-03-09,2025-03-09,2025-03-09,Active,AGT036,Agent
POL0036904,CUST007470,Auto,100000,2000.0,250,2020-12-15,2021-12-15,2021-12-15,Active,AGT170,Agent
POL0036905,CUST001467,Business,174764,1747.64,1000,2024-06-14,2025-06-14,2025-06-14,Lapsed,AGT095,Agent
POL0036906,CUST008960,Auto,50000,800.0,1000,2021-06-01,2022-06-01,2022-06-01,Active,AGT182,Phone
POL0036907,CUST007714,Auto,250000,5000.0,1000,2022-09-21,2023-09-21,2023-09-21,Active,AGT095,Online
POL0036908,CUST007486,Travel,50000,6000.0,500,2022-06-03,2023-06-03,2023-06-03,Lapsed,AGT091,Agent
POL0036909,CUST009629,Home,126001,1008.01,500,2020-02-27,2021-02-26,2021-02-26,Lapsed,AGT150,Phone
POL0036910,CUST010103,Auto,50000,800.0,2000,2022-05-04,2023-05-04,2023-05-04,Active,AGT014,Agent
POL0036911,CUST012454,Auto,250000,6500.0,1000,2022-09-02,2023-09-02,2023-09-02,Active,AGT070,Online
POL0036912,CUST009428,Life,570346,2281.38,0,2021-09-11,2022-09-11,2022-09-11,Active,AGT061,Referral
POL0036913,CUST000104,Health,100000,6400.0,500,2026-01-13,2027-01-13,2027-01-13,Active,AGT093,Agent
POL0036914,CUST008372,Health,1000000,80000.0,1000,2022-07-07,2023-07-07,2023-07-07,Active,AGT198,Online
POL0036915,CUST005405,Home,358325,3726.58,1000,2022-08-14,2023-08-14,2023-08-14,Active,AGT018,Agent
POL0036916,CUST001986,Travel,10000,1200.0,0,2021-03-29,2022-03-29,2022-03-29,Active,AGT185,Agent
POL0036917,CUST004003,Auto,25000,400.0,2000,2024-01-15,2025-01-14,2025-01-14,Active,AGT066,Agent
POL0036918,CUST008255,Home,180720,1156.61,1000,2023-05-16,2024-05-15,2024-05-15,Lapsed,AGT186,Online
POL0036919,CUST001379,Life,629601,2518.4,0,2023-10-29,2024-10-28,2024-10-28,Active,AGT092,Phone
POL0036920,CUST005565,Home,167595,1072.61,2500,2023-02-15,2024-02-15,2024-02-15,Lapsed,AGT063,Phone
POL0036921,CUST004131,Auto,100000,2000.0,500,2020-08-06,2021-08-06,2021-08-06,Active,AGT045,Referral
POL0036922,CUST001992,Auto,100000,1600.0,1000,2025-04-22,2026-04-22,2026-04-22,Active,AGT099,Agent
POL0036923,CUST000001,Life,611897,3059.49,0,2020-11-28,2021-11-28,2021-11-28,Active,AGT030,Online
POL0036924,CUST002853,Auto,50000,1000.0,500,2021-07-20,2022-07-20,2022-07-20,Active,AGT135,Online
POL0036925,CUST004125,Home,76106,487.08,500,2020-11-05,2021-11-05,2021-11-05,Cancelled,AGT138,Online
POL0036926,CUST010068,Home,272681,2835.88,1000,2021-06-05,2022-06-05,2022-06-05,Lapsed,AGT102,Referral
POL0036927,CUST000117,Life,303746,1974.35,0,2021-03-03,2022-03-03,2022-03-03,Active,AGT017,Online
POL0036928,CUST001108,Home,198387,1587.1,500,2022-09-09,2023-09-09,2023-09-09,Cancelled,AGT085,Online
POL0036929,CUST005720,Health,500000,32000.0,5000,2024-11-30,2025-11-30,2025-11-30,Active,AGT065,Online
POL0036930,CUST004093,Home,199011,1592.09,500,2021-12-20,2022-12-20,2022-12-20,Active,AGT168,Online
POL0036931,CUST006843,Health,250000,26000.0,500,2023-12-29,2024-12-28,2024-12-28,Lapsed,AGT012,Online
POL0036932,CUST013448,Life,526120,2104.48,0,2024-10-02,2025-10-02,2025-10-02,Active,AGT184,Phone
POL0036933,CUST004098,Auto,100000,1600.0,2000,2021-04-06,2022-04-06,2022-04-06,Cancelled,AGT012,Phone
POL0036934,CUST001914,Health,100000,8000.0,1000,2022-05-13,2023-05-13,2023-05-13,Active,AGT032,Phone
POL0036935,CUST008513,Life,285676,1428.38,0,2020-09-18,2021-09-18,2021-09-18,Lapsed,AGT125,Online
POL0036936,CUST000835,Home,87730,701.84,2500,2021-08-12,2022-08-12,2022-08-12,Active,AGT192,Online
POL0036937,CUST010951,Home,601029,3846.59,500,2022-02-14,2023-02-14,2023-02-14,Lapsed,AGT052,Agent
POL0036938,CUST000575,Home,119154,953.23,1000,2021-11-13,2022-11-13,2022-11-13,Active,AGT013,Agent
POL0036939,CUST011862,Home,171328,1781.81,2500,2020-11-09,2021-11-09,2021-11-09,Lapsed,AGT023,Referral
POL0036940,CUST000939,Auto,25000,400.0,2000,2023-11-07,2024-11-06,2024-11-06,Active,AGT119,Online
POL0036941,CUST006292,Home,394966,2527.78,1000,2025-08-29,2026-08-29,2026-08-29,Active,AGT096,Phone
POL0036942,CUST013317,Health,500000,52000.0,5000,2024-02-26,2025-02-25,2025-02-25,Lapsed,AGT133,Online
POL0036943,CUST002145,Auto,25000,400.0,1000,2020-04-01,2021-04-01,2021-04-01,Active,AGT139,Referral
POL0036944,CUST009682,Life,144518,578.07,0,2023-08-14,2024-08-13,2024-08-13,Lapsed,AGT120,Agent
POL0036945,CUST002667,Life,931296,6053.42,0,2023-05-18,2024-05-17,2024-05-17,Active,AGT192,Phone
POL0036946,CUST014919,Health,250000,20000.0,2500,2025-03-18,2026-03-18,2026-03-18,Active,AGT176,Agent
POL0036947,CUST009902,Home,842878,5394.42,2500,2023-09-15,2024-09-14,2024-09-14,Active,AGT098,Phone
POL0036948,CUST010700,Auto,250000,5000.0,1000,2021-03-08,2022-03-08,2022-03-08,Active,AGT068,Online
POL0036949,CUST002108,Life,472487,2362.43,0,2024-10-28,2025-10-28,2025-10-28,Active,AGT090,Phone
POL0036950,CUST004067,Health,250000,16000.0,500,2025-10-13,2026-10-13,2026-10-13,Active,AGT058,Agent
POL0036951,CUST010458,Home,138262,1437.92,2500,2025-02-04,2026-02-04,2026-02-04,Active,AGT142,Agent
POL0036952,CUST004072,Life,220007,880.03,0,2025-05-10,2026-05-10,2026-05-10,Active,AGT013,Referral
POL0036953,CUST010406,Auto,250000,4000.0,1000,2022-04-16,2023-04-16,2023-04-16,Cancelled,AGT090,Online
POL0036954,CUST014920,Home,278936,2900.93,2500,2021-07-03,2022-07-03,2022-07-03,Active,AGT030,Agent
POL0036955,CUST009674,Life,588059,3822.38,0,2024-12-30,2025-12-30,2025-12-30,Active,AGT109,Referral
POL0036956,CUST010287,Health,500000,40000.0,5000,2021-10-06,2022-10-06,2022-10-06,Lapsed,AGT074,Online
POL0036957,CUST006928,Health,500000,40000.0,500,2024-06-24,2025-06-24,2025-06-24,Active,AGT031,Phone
POL0036958,CUST002958,Auto,100000,1600.0,1000,2022-05-28,2023-05-28,2023-05-28,Active,AGT156,Online
POL0036959,CUST003380,Health,250000,20000.0,5000,2023-06-01,2024-05-31,2024-05-31,Cancelled,AGT182,Online
POL0036960,CUST005497,Auto,250000,5000.0,1000,2021-02-25,2022-02-25,2022-02-25,Active,AGT027,Online
POL0036961,CUST011729,Home,109917,703.47,5000,2021-09-09,2022-09-09,2022-09-09,Active,AGT091,Agent
POL0036962,CUST009503,Auto,250000,5000.0,1000,2025-06-01,2026-06-01,2026-06-01,Active,AGT047,Online
POL0036963,CUST010816,Auto,50000,800.0,500,2023-03-20,2024-03-19,2024-03-19,Active,AGT106,Agent
POL0036964,CUST006201,Health,250000,16000.0,500,2020-10-25,2021-10-25,2021-10-25,Cancelled,AGT156,Agent
POL0036965,CUST013652,Auto,250000,4000.0,500,2022-01-08,2023-01-08,2023-01-08,Active,AGT036,Agent
POL0036966,CUST014998,Business,29850,298.5,10000,2026-04-28,2027-04-28,2027-04-28,Active,AGT044,Walk-in
POL0036967,CUST011295,Home,441615,3532.92,5000,2024-09-05,2025-09-05,2025-09-05,Active,AGT153,Phone
POL0036968,CUST009171,Health,250000,20000.0,5000,2025-02-27,2026-02-27,2026-02-27,Active,AGT166,Referral
POL0036969,CUST009331,Health,100000,6400.0,500,2024-12-11,2025-12-11,2025-12-11,Active,AGT091,Online
POL0036970,CUST007026,Home,152522,976.14,2500,2025-02-02,2026-02-02,2026-02-02,Active,AGT016,Online
POL0036971,CUST013186,Auto,250000,4000.0,250,2021-06-28,2022-06-28,2022-06-28,Active,AGT172,Online
POL0036972,CUST000044,Life,206682,826.73,0,2024-02-15,2025-02-14,2025-02-14,Active,AGT116,Agent
POL0036973,CUST008752,Auto,50000,800.0,500,2024-06-02,2025-06-02,2025-06-02,Active,AGT088,Agent
POL0036974,CUST005210,Home,72807,757.19,500,2025-05-14,2026-05-14,2026-05-14,Active,AGT063,Online
POL0036975,CUST008565,Home,82290,658.32,500,2020-11-09,2021-11-09,2021-11-09,Active,AGT157,Phone
POL0036976,CUST009812,Auto,250000,5000.0,1000,2024-08-31,2025-08-31,2025-08-31,Active,AGT007,Phone
POL0036977,CUST007899,Health,250000,16000.0,500,2020-11-16,2021-11-16,2021-11-16,Active,AGT181,Referral
POL0036978,CUST013787,Home,122109,976.87,2500,2024-02-14,2025-02-13,2025-02-13,Active,AGT120,Online
POL0036979,CUST004549,Life,627294,2509.18,0,2023-06-25,2024-06-24,2024-06-24,Lapsed,AGT142,Online
POL0036980,CUST009422,Auto,100000,1600.0,500,2021-10-13,2022-10-13,2022-10-13,Active,AGT181,Agent
POL0036981,CUST011331,Business,98951,1286.36,5000,2023-10-28,2024-10-27,2024-10-27,Active,AGT123,Phone
POL0036982,CUST004566,Home,144621,1504.06,5000,2020-10-22,2021-10-22,2021-10-22,Active,AGT002,Agent
POL0036983,CUST004134,Auto,250000,4000.0,500,2022-10-17,2023-10-17,2023-10-17,Active,AGT134,Online
POL0036984,CUST005557,Auto,500000,13000.0,250,2025-03-23,2026-03-23,2026-03-23,Active,AGT004,Agent
POL0036985,CUST002400,Home,99106,634.28,2500,2024-12-16,2025-12-16,2025-12-16,Active,AGT143,Phone
POL0036986,CUST005686,Home,135762,868.88,5000,2020-02-20,2021-02-19,2021-02-19,Active,AGT143,Agent
POL0036987,CUST008163,Life,346058,2249.38,0,2023-07-03,2024-07-02,2024-07-02,Cancelled,AGT164,Online
POL0036988,CUST014422,Auto,50000,1000.0,2000,2025-07-20,2026-07-20,2026-07-20,Active,AGT039,Agent
POL0036989,CUST000899,Auto,250000,5000.0,500,2023-03-31,2024-03-30,2024-03-30,Active,AGT106,Phone
POL0036990,CUST012098,Health,500000,52000.0,2500,2025-10-09,2026-10-09,2026-10-09,Active,AGT101,Phone
POL0036991,CUST012298,Travel,50000,6000.0,500,2023-04-02,2024-04-01,2024-04-01,Cancelled,AGT147,Phone
POL0036992,CUST014448,Auto,100000,2000.0,2000,2024-01-02,2025-01-01,2025-01-01,Active,AGT024,Online
POL0036993,CUST010638,Home,411365,2632.74,5000,2021-10-24,2022-10-24,2022-10-24,Lapsed,AGT099,Phone
POL0036994,CUST004271,Home,118651,1233.97,500,2021-01-23,2022-01-23,2022-01-23,Active,AGT063,Referral
POL0036995,CUST007834,Health,50000,3200.0,2500,2020-11-26,2021-11-26,2021-11-26,Active,AGT148,Agent
POL0036996,CUST004989,Life,221224,1106.12,0,2023-04-11,2024-04-10,2024-04-10,Cancelled,AGT162,Walk-in
POL0036997,CUST000854,Home,136337,1417.9,2500,2021-03-21,2022-03-21,2022-03-21,Active,AGT169,Phone
POL0036998,CUST012899,Health,500000,32000.0,500,2020-10-20,2021-10-20,2021-10-20,Active,AGT018,Phone
POL0036999,CUST011152,Home,152348,1584.42,5000,2022-08-13,2023-08-13,2023-08-13,Cancelled,AGT164,Walk-in
POL0037000,CUST009521,Life,130159,520.64,0,2021-12-27,2022-12-27,2022-12-27,Active,AGT017,Phone
POL0037001,CUST000320,Home,144259,1154.07,5000,2025-07-14,2026-07-14,2026-07-14,Active,AGT082,Phone
POL0037002,CUST003972,Auto,250000,4000.0,1000,2024-04-18,2025-04-18,2025-04-18,Active,AGT185,Phone
POL0037003,CUST000292,Auto,100000,2600.0,1000,2021-12-03,2022-12-03,2022-12-03,Lapsed,AGT073,Agent
POL0037004,CUST010582,Home,125582,803.72,5000,2025-06-27,2026-06-27,2026-06-27,Active,AGT159,Referral
POL0037005,CUST001740,Life,165293,661.17,0,2020-12-26,2021-12-26,2021-12-26,Active,AGT029,Walk-in
POL0037006,CUST004305,Health,500000,40000.0,5000,2022-11-06,2023-11-06,2023-11-06,Active,AGT176,Online
POL0037007,CUST012805,Health,100000,6400.0,1000,2024-03-17,2025-03-17,2025-03-17,Active,AGT081,Agent
POL0037008,CUST010095,Health,250000,26000.0,1000,2021-05-02,2022-05-02,2022-05-02,Active,AGT010,Walk-in
POL0037009,CUST013440,Health,100000,10400.0,5000,2023-10-21,2024-10-20,2024-10-20,Active,AGT183,Agent
POL0037010,CUST006237,Home,125477,1304.96,5000,2024-02-15,2025-02-14,2025-02-14,Active,AGT017,Agent
POL0037011,CUST010570,Home,121264,970.11,1000,2023-04-16,2024-04-15,2024-04-15,Active,AGT104,Phone
POL0037012,CUST013934,Auto,100000,2000.0,500,2021-03-27,2022-03-27,2022-03-27,Active,AGT187,Referral
POL0037013,CUST010474,Auto,50000,1000.0,1000,2022-10-18,2023-10-18,2023-10-18,Lapsed,AGT103,Agent
POL0037014,CUST005293,Health,1000000,64000.0,500,2022-12-02,2023-12-02,2023-12-02,Active,AGT100,Walk-in
POL0037015,CUST003896,Health,250000,26000.0,5000,2025-04-09,2026-04-09,2026-04-09,Active,AGT015,Online
POL0037016,CUST012315,Auto,100000,2000.0,1000,2020-04-29,2021-04-29,2021-04-29,Lapsed,AGT167,Agent
POL0037017,CUST011099,Auto,100000,2600.0,500,2023-10-03,2024-10-02,2024-10-02,Lapsed,AGT144,Referral
POL0037018,CUST005156,Life,313829,1569.14,0,2023-10-20,2024-10-19,2024-10-19,Active,AGT093,Phone
POL0037019,CUST000893,Life,218837,875.35,0,2024-04-17,2025-04-17,2025-04-17,Active,AGT157,Agent
POL0037020,CUST009065,Auto,500000,8000.0,250,2023-07-08,2024-07-07,2024-07-07,Active,AGT125,Phone
POL0037021,CUST006739,Health,250000,16000.0,2500,2022-02-26,2023-02-26,2023-02-26,Active,AGT018,Walk-in
POL0037022,CUST006074,Business,86223,689.78,2500,2025-01-13,2026-01-13,2026-01-13,Active,AGT178,Phone
POL0037023,CUST014629,Life,262704,1707.58,0,2023-09-03,2024-09-02,2024-09-02,Cancelled,AGT018,Phone
POL0037024,CUST001145,Auto,50000,1000.0,500,2023-02-12,2024-02-12,2024-02-12,Active,AGT101,Agent
POL0037025,CUST009687,Auto,100000,2000.0,1000,2023-08-24,2024-08-23,2024-08-23,Active,AGT094,Online
POL0037026,CUST005336,Life,752011,3760.06,0,2021-12-19,2022-12-19,2022-12-19,Active,AGT144,Online
POL0037027,CUST004275,Auto,100000,1600.0,250,2025-04-16,2026-04-16,2026-04-16,Active,AGT128,Phone
POL0037028,CUST010641,Home,81912,524.24,5000,2022-02-20,2023-02-20,2023-02-20,Active,AGT162,Online
POL0037029,CUST000233,Life,762754,3051.02,0,2025-02-06,2026-02-06,2026-02-06,Active,AGT096,Referral
POL0037030,CUST001421,Health,250000,26000.0,1000,2021-01-10,2022-01-10,2022-01-10,Active,AGT188,Online
POL0037031,CUST008896,Home,79551,509.13,500,2021-05-07,2022-05-07,2022-05-07,Active,AGT033,Phone
POL0037032,CUST010401,Auto,50000,1000.0,2000,2021-02-04,2022-02-04,2022-02-04,Lapsed,AGT064,Phone
POL0037033,CUST013095,Home,120838,773.36,1000,2021-04-08,2022-04-08,2022-04-08,Active,AGT124,Agent
POL0037034,CUST012381,Life,506947,2027.79,0,2024-10-11,2025-10-11,2025-10-11,Active,AGT097,Online
POL0037035,CUST004453,Auto,250000,6500.0,2000,2024-10-27,2025-10-27,2025-10-27,Active,AGT107,Agent
POL0037036,CUST009177,Health,50000,4000.0,500,2021-01-29,2022-01-29,2022-01-29,Lapsed,AGT185,Walk-in
POL0037037,CUST005914,Health,1000000,64000.0,5000,2024-07-02,2025-07-02,2025-07-02,Active,AGT005,Phone
POL0037038,CUST013318,Health,250000,16000.0,2500,2025-10-04,2026-10-04,2026-10-04,Active,AGT136,Phone
POL0037039,CUST004080,Auto,100000,2600.0,2000,2023-06-03,2024-06-02,2024-06-02,Lapsed,AGT105,Phone
POL0037040,CUST001810,Business,40304,322.43,5000,2021-10-14,2022-10-14,2022-10-14,Active,AGT132,Phone
POL0037041,CUST011455,Life,656946,2627.78,0,2022-02-12,2023-02-12,2023-02-12,Active,AGT148,Online
POL0037042,CUST003131,Auto,100000,1600.0,250,2022-11-28,2023-11-28,2023-11-28,Active,AGT083,Online
POL0037043,CUST012263,Auto,250000,4000.0,500,2023-02-23,2024-02-23,2024-02-23,Active,AGT167,Agent
POL0037044,CUST014293,Life,1383699,8994.04,0,2023-06-05,2024-06-04,2024-06-04,Lapsed,AGT198,Referral
POL0037045,CUST001438,Home,87574,560.47,1000,2022-08-26,2023-08-26,2023-08-26,Lapsed,AGT121,Referral
POL0037046,CUST012789,Auto,250000,4000.0,1000,2021-05-09,2022-05-09,2022-05-09,Active,AGT149,Online
POL0037047,CUST000207,Auto,250000,5000.0,2000,2023-02-06,2024-02-06,2024-02-06,Active,AGT070,Phone
POL0037048,CUST003801,Auto,100000,1600.0,2000,2025-04-12,2026-04-12,2026-04-12,Active,AGT156,Agent
POL0037049,CUST014114,Life,596818,2387.27,0,2021-10-16,2022-10-16,2022-10-16,Active,AGT138,Referral
POL0037050,CUST008098,Auto,250000,4000.0,500,2021-09-24,2022-09-24,2022-09-24,Active,AGT031,Agent
POL0037051,CUST013393,Business,74785,972.21,2500,2021-06-25,2022-06-25,2022-06-25,Lapsed,AGT173,Agent
POL0037052,CUST006432,Auto,100000,2000.0,250,2023-04-09,2024-04-08,2024-04-08,Active,AGT096,Phone
POL0037053,CUST011224,Health,50000,3200.0,5000,2020-08-03,2021-08-03,2021-08-03,Active,AGT128,Online
POL0037054,CUST009874,Home,105141,1093.47,2500,2020-09-20,2021-09-20,2021-09-20,Active,AGT080,Online
POL0037055,CUST000247,Travel,50000,9750.0,500,2023-03-05,2024-03-04,2024-03-04,Active,AGT169,Online
POL0037056,CUST008630,Life,504285,2017.14,0,2024-11-29,2025-11-29,2025-11-29,Active,AGT173,Phone
POL0037057,CUST003848,Business,57752,750.78,1000,2025-03-04,2026-03-04,2026-03-04,Active,AGT021,Phone
POL0037058,CUST001118,Health,250000,16000.0,5000,2025-05-01,2026-05-01,2026-05-01,Active,AGT178,Online
POL0037059,CUST004899,Life,331620,2155.53,0,2021-12-14,2022-12-14,2022-12-14,Lapsed,AGT094,Phone
POL0037060,CUST004903,Home,78250,626.0,1000,2023-12-31,2024-12-30,2024-12-30,Active,AGT060,Online
POL0037061,CUST011532,Home,1142286,9138.29,1000,2021-07-13,2022-07-13,2022-07-13,Active,AGT050,Online
POL0037062,CUST002839,Home,122223,1271.12,2500,2020-10-08,2021-10-08,2021-10-08,Active,AGT083,Agent
POL0037063,CUST004630,Home,259215,1658.98,5000,2025-02-11,2026-02-11,2026-02-11,Active,AGT136,Walk-in
POL0037064,CUST009034,Home,102268,654.52,500,2024-03-07,2025-03-07,2025-03-07,Active,AGT128,Online
POL0037065,CUST006462,Auto,100000,2000.0,250,2022-08-08,2023-08-08,2023-08-08,Active,AGT048,Online
POL0037066,CUST005420,Business,43116,344.93,10000,2024-06-12,2025-06-12,2025-06-12,Active,AGT021,Agent
POL0037067,CUST010281,Home,54186,433.49,5000,2020-12-06,2021-12-06,2021-12-06,Lapsed,AGT085,Phone
POL0037068,CUST012859,Life,431260,1725.04,0,2025-06-12,2026-06-12,2026-06-12,Active,AGT028,Online
POL0037069,CUST011352,Travel,25000,3750.0,500,2024-07-03,2025-07-03,2025-07-03,Active,AGT179,Online
POL0037070,CUST014167,Home,107144,685.72,500,2026-02-25,2027-02-25,2027-02-25,Active,AGT140,Agent
POL0037071,CUST011177,Auto,100000,1600.0,500,2022-01-20,2023-01-20,2023-01-20,Active,AGT138,Online
POL0037072,CUST013853,Travel,25000,3000.0,0,2021-05-24,2022-05-24,2022-05-24,Active,AGT082,Agent
POL0037073,CUST007788,Home,123260,986.08,5000,2025-07-02,2026-07-02,2026-07-02,Active,AGT059,Phone
POL0037074,CUST012034,Life,303203,1212.81,0,2021-07-15,2022-07-15,2022-07-15,Active,AGT151,Agent
POL0037075,CUST013761,Home,255700,2659.28,500,2021-09-07,2022-09-07,2022-09-07,Lapsed,AGT004,Referral
POL0037076,CUST013699,Auto,250000,4000.0,1000,2025-02-05,2026-02-05,2026-02-05,Active,AGT031,Agent
POL0037077,CUST008791,Home,113555,908.44,500,2021-08-30,2022-08-30,2022-08-30,Active,AGT142,Phone
POL0037078,CUST005481,Auto,100000,2000.0,250,2024-05-10,2025-05-10,2025-05-10,Active,AGT116,Agent
POL0037079,CUST005453,Auto,25000,650.0,250,2023-12-11,2024-12-10,2024-12-10,Active,AGT060,Agent
POL0037080,CUST009224,Health,250000,16000.0,5000,2023-04-26,2024-04-25,2024-04-25,Active,AGT147,Agent
POL0037081,CUST000960,Life,801332,3205.33,0,2024-06-05,2025-06-05,2025-06-05,Lapsed,AGT132,Phone
POL0037082,CUST011381,Life,610268,3966.74,0,2025-04-12,2026-04-12,2026-04-12,Active,AGT070,Online
POL0037083,CUST002507,Home,320491,2051.14,500,2020-11-26,2021-11-26,2021-11-26,Active,AGT029,Online
POL0037084,CUST013145,Home,234882,2442.77,5000,2022-06-17,2023-06-17,2023-06-17,Lapsed,AGT191,Phone
POL0037085,CUST012429,Health,250000,16000.0,5000,2022-10-16,2023-10-16,2023-10-16,Active,AGT199,Agent
POL0037086,CUST013685,Home,81821,850.94,2500,2021-05-21,2022-05-21,2022-05-21,Lapsed,AGT051,Agent
POL0037087,CUST012923,Life,345772,1383.09,0,2024-03-26,2025-03-26,2025-03-26,Active,AGT133,Agent
POL0037088,CUST008750,Health,250000,16000.0,5000,2020-09-25,2021-09-25,2021-09-25,Active,AGT179,Referral
POL0037089,CUST014058,Life,392586,1570.34,0,2023-11-06,2024-11-05,2024-11-05,Active,AGT151,Agent
POL0037090,CUST005400,Auto,250000,4000.0,500,2024-04-22,2025-04-22,2025-04-22,Active,AGT136,Agent
POL0037091,CUST011173,Auto,250000,5000.0,500,2023-12-05,2024-12-04,2024-12-04,Active,AGT133,Online
POL0037092,CUST007625,Health,100000,6400.0,500,2025-07-14,2026-07-14,2026-07-14,Active,AGT160,Online
POL0037093,CUST003068,Travel,25000,3750.0,0,2021-09-28,2022-09-28,2022-09-28,Active,AGT112,Phone
POL0037094,CUST009834,Home,80522,515.34,500,2023-09-07,2024-09-06,2024-09-06,Lapsed,AGT180,Phone
POL0037095,CUST004986,Auto,100000,2000.0,250,2022-08-21,2023-08-21,2023-08-21,Active,AGT143,Walk-in
POL0037096,CUST003720,Health,50000,3200.0,1000,2023-06-24,2024-06-23,2024-06-23,Active,AGT020,Agent
POL0037097,CUST012362,Travel,50000,6000.0,500,2022-08-27,2023-08-27,2023-08-27,Active,AGT175,Online
POL0037098,CUST000344,Health,250000,16000.0,500,2020-05-25,2021-05-25,2021-05-25,Active,AGT166,Referral
POL0037099,CUST009244,Health,500000,40000.0,1000,2024-11-03,2025-11-03,2025-11-03,Active,AGT039,Phone
