payment_id,policy_id,customer_id,payment_date,payment_amount,payment_method,payment_status,late_payment_flag
PAY00115014,POL0028896,CUST001103,2023-11-02,2166.67,Bank Transfer,Completed,0
PAY00115015,POL0033466,CUST000294,2021-07-02,237.25,Bank Transfer,Completed,1
PAY00115016,POL0039430,CUST002268,2021-07-03,246.43,Bank Transfer,Completed,0
PAY00115017,POL0073484,CUST007399,2025-07-03,1333.33,Cash,Completed,0
PAY00115018,POL0068530,CUST011794,2024-05-25,39.9,Bank Transfer,Completed,1
PAY00115020,POL0067751,CUST003886,2024-05-22,250.0,Credit Card,Completed,0
PAY00115021,POL0035924,CUST003737,2024-02-17,123.87,Bank Transfer,Completed,0
PAY00115022,POL0050226,CUST008622,2024-03-22,400.0,Auto Pay,Completed,0
PAY00115023,POL0032417,CUST006323,2025-07-03,100.0,Credit Card,Completed,0
PAY00115024,POL0050279,CUST012594,2025-07-03,73.56,Credit Card,Completed,0
PAY00115025,POL0056724,CUST007372,2023-01-10,1090.49,Bank Transfer,Failed,1
PAY00115026,POL0028939,CUST004943,2022-11-19,52000.0,Credit Card,Failed,1
PAY00115027,POL0020085,CUST004795,2025-03-12,416.67,Bank Transfer,Completed,1
PAY00115028,POL0070050,CUST007994,2025-07-03,216.67,Credit Card,Completed,0
PAY00115029,POL0016391,CUST008353,2024-12-07,833.33,Auto Pay,Completed,0
PAY00115030,POL0070648,CUST006723,2023-04-30,238.83,Bank Transfer,Completed,0
PAY00115031,POL0043614,CUST000671,2022-08-12,257.48,Auto Pay,Completed,0
PAY00115032,POL0034316,CUST014508,2024-05-06,3333.33,Bank Transfer,Completed,1
PAY00115033,POL0015439,CUST002506,2024-08-23,4639.72,Check,Completed,0
PAY00115034,POL0035117,CUST002027,2021-01-21,130.47,Credit Card,Completed,1
PAY00115036,POL0065697,CUST006139,2025-04-21,2699.2,Bank Transfer,Completed,0
PAY00115037,POL0017642,CUST008349,2020-09-20,359.91,Credit Card,Completed,0
PAY00115038,POL0023927,CUST009937,2024-02-14,166.67,Check,Completed,0
PAY00115039,POL0045403,CUST006273,2024-10-28,33.33,Bank Transfer,Completed,1
PAY00115040,POL0010743,CUST004951,2023-05-11,5000.0,Auto Pay,Failed,1
PAY00115041,POL0027429,CUST002142,2025-07-03,107.85,Check,Completed,1
PAY00115042,POL0054926,CUST008967,2024-08-01,83.33,Credit Card,Failed,1
PAY00115043,POL0019457,CUST009157,2024-10-08,185.9,Credit Card,Completed,1
PAY00115044,POL0027593,CUST014455,2024-09-17,1000.0,Credit Card,Completed,0
PAY00115045,POL0000244,CUST012610,2022-01-05,1600.0,Credit Card,Completed,1
PAY00115046,POL0023336,CUST014148,2024-12-03,309.84,Bank Transfer,Completed,0
PAY00115047,POL0073226,CUST008811,2023-07-13,2827.98,Bank Transfer,Failed,0
PAY00115048,POL0060704,CUST007212,2024-01-05,26000.0,Auto Pay,Refunded,0
PAY00115050,POL0063589,CUST004691,2021-02-03,16000.0,Bank Transfer,Completed,0
PAY00115051,POL0005434,CUST006534,2025-02-15,344.12,Credit Card,Completed,1
PAY00115052,POL0051089,CUST002509,2022-07-02,416.67,Auto Pay,Completed,0
PAY00115053,POL0066058,CUST011100,2025-07-03,406.25,Auto Pay,Completed,0
PAY00115054,POL0068160,CUST004871,2023-07-06,166.67,Check,Completed,1
PAY00115055,POL0011785,CUST012785,2025-07-03,83.33,Auto Pay,Completed,0
PAY00115056,POL0030900,CUST003987,2025-07-03,639.76,Check,Failed,0
PAY00115059,POL0027219,CUST012258,2025-01-23,1387.77,Bank Transfer,Completed,0
PAY00115061,POL0048081,CUST014947,2020-11-20,1791.36,Credit Card,Completed,0
PAY00115062,POL0069678,CUST003672,2022-03-03,211.73,Credit Card,Completed,1
PAY00115063,POL0068473,CUST000478,2025-05-03,1625.0,Bank Transfer,Completed,1
PAY00115064,POL0028535,CUST002994,2024-09-16,200.0,Bank Transfer,Completed,0
PAY00115065,POL0044784,CUST011993,2024-04-16,333.33,Check,Completed,1
PAY00115066,POL0055245,CUST004698,2022-09-13,100.32,Credit Card,Completed,0
PAY00115067,POL0003995,CUST003014,2023-05-09,333.33,Bank Transfer,Completed,1
PAY00115068,POL0038279,CUST011820,2024-05-01,666.67,Credit Card,Completed,1
PAY00115070,POL0015694,CUST013797,2025-07-03,118.68,Credit Card,Completed,0
PAY00115071,POL0057712,CUST002565,2022-05-15,192.82,Auto Pay,Completed,0
PAY00115072,POL0047204,CUST009492,2023-01-13,293.57,Credit Card,Completed,0
PAY00115073,POL0025290,CUST012765,2020-11-29,666.67,Credit Card,Completed,0
PAY00115074,POL0015581,CUST006842,2022-07-12,137.78,Auto Pay,Failed,1
PAY00115075,POL0049583,CUST008277,2022-10-09,216.67,Bank Transfer,Completed,0
PAY00115076,POL0054671,CUST007575,2025-02-07,4000.0,Bank Transfer,Completed,1
PAY00115077,POL0036537,CUST001275,2022-10-12,1209.17,Bank Transfer,Completed,1
PAY00115078,POL0052642,CUST002086,2025-07-03,225.6,Credit Card,Completed,0
PAY00115079,POL0036017,CUST002260,2023-11-04,533.33,Credit Card,Completed,1
PAY00115080,POL0041609,CUST001363,2023-03-28,291.77,Bank Transfer,Failed,1
PAY00115081,POL0005067,CUST004760,2025-07-03,203.87,Credit Card,Completed,0
PAY00115082,POL0048915,CUST010679,2025-07-03,117.33,Bank Transfer,Completed,0
PAY00115083,POL0065246,CUST009565,2022-06-16,100.0,Bank Transfer,Completed,1
PAY00115084,POL0018594,CUST012743,2020-10-03,330.58,Credit Card,Completed,0
PAY00115086,POL0039286,CUST002580,2020-09-19,5000.0,Credit Card,Completed,0
PAY00115087,POL0070970,CUST010025,2023-05-28,155.35,Check,Completed,0
PAY00115089,POL0045784,CUST007966,2024-03-14,344.79,Credit Card,Completed,0
PAY00115090,POL0014485,CUST001624,2022-02-20,98.75,Check,Completed,0
PAY00115091,POL0054613,CUST003810,2023-10-18,55.9,Credit Card,Completed,1
PAY00115092,POL0073268,CUST013851,2020-11-12,33.33,Credit Card,Failed,1
PAY00115093,POL0021647,CUST006638,2023-06-11,1027.11,Check,Completed,1
PAY00115094,POL0027368,CUST009107,2023-01-05,2162.86,Check,Completed,0
PAY00115095,POL0068612,CUST011097,2024-04-26,1269.99,Auto Pay,Completed,0
PAY00115096,POL0023695,CUST000898,2023-10-14,133.33,Check,Completed,0
PAY00115098,POL0042587,CUST004377,2024-02-07,1000.0,Cash,Failed,1
PAY00115099,POL0031642,CUST012643,2025-04-19,650.0,Bank Transfer,Completed,0
PAY00115100,POL0063340,CUST014946,2023-03-07,197.5,Credit Card,Failed,1
PAY00115101,POL0011050,CUST004910,2024-03-23,416.67,Bank Transfer,Completed,0
PAY00115102,POL0018814,CUST008603,2022-09-12,279.42,Credit Card,Completed,0
PAY00115103,POL0052053,CUST006307,2022-11-28,216.67,Credit Card,Completed,0
PAY00115104,POL0074934,CUST007695,2021-11-19,333.33,Credit Card,Completed,1
PAY00115105,POL0017189,CUST009770,2021-02-24,333.33,Credit Card,Completed,0
PAY00115106,POL0060616,CUST001688,2025-05-15,339.05,Bank Transfer,Completed,0
PAY00115108,POL0071215,CUST004241,2021-02-15,100.0,Credit Card,Completed,0
PAY00115109,POL0035747,CUST005575,2025-07-03,666.67,Check,Completed,0
PAY00115110,POL0012363,CUST005632,2022-02-26,135.83,Bank Transfer,Completed,0
PAY00115111,POL0015039,CUST009116,2023-04-13,4000.0,Credit Card,Completed,1
PAY00115112,POL0003868,CUST003501,2024-07-27,133.33,Check,Completed,1
PAY00115113,POL0036015,CUST001615,2023-10-25,300.94,Check,Completed,0
PAY00115114,POL0069718,CUST010598,2022-08-30,73.94,Check,Completed,1
PAY00115115,POL0042484,CUST011780,2021-03-02,119.71,Auto Pay,Failed,1
PAY00115116,POL0044350,CUST003976,2024-01-05,49.84,Auto Pay,Completed,0
PAY00115117,POL0008864,CUST007892,2023-12-16,1333.33,Bank Transfer,Completed,0
PAY00115118,POL0056316,CUST011129,2022-08-17,636.94,Credit Card,Failed,1
PAY00115119,POL0011569,CUST014901,2025-07-03,41.67,Credit Card,Completed,0
PAY00115121,POL0008900,CUST007629,2023-04-20,321.05,Auto Pay,Completed,0
PAY00115122,POL0044886,CUST011293,2022-03-27,266.67,Auto Pay,Completed,0
PAY00115123,POL0074316,CUST008142,2023-07-29,1225.29,Check,Completed,0
PAY00115124,POL0004998,CUST014539,2024-09-30,333.33,Credit Card,Completed,1
PAY00115125,POL0067663,CUST002575,2020-12-03,1609.36,Check,Failed,0
PAY00115127,POL0010962,CUST005949,2025-07-03,13000.0,Credit Card,Failed,0
PAY00115128,POL0070518,CUST013151,2023-01-01,2666.67,Bank Transfer,Completed,0
PAY00115129,POL0003800,CUST003373,2024-06-07,833.33,Credit Card,Completed,0
PAY00115130,POL0049180,CUST002308,2020-11-17,1625.0,Cash,Completed,1
PAY00115131,POL0052712,CUST012867,2024-12-09,412.0,Bank Transfer,Failed,1
PAY00115132,POL0053014,CUST012623,2023-09-11,679.37,Cash,Completed,0
PAY00115133,POL0048486,CUST014842,2025-07-03,4000.0,Cash,Completed,0
PAY00115134,POL0017309,CUST000059,2023-10-29,52.99,Credit Card,Completed,0
PAY00115136,POL0012429,CUST011416,2025-01-28,8000.0,Check,Completed,1
PAY00115137,POL0019831,CUST010958,2025-04-22,125.0,Bank Transfer,Completed,0
PAY00115138,POL0065003,CUST003709,2025-07-03,937.5,Credit Card,Completed,0
PAY00115139,POL0000162,CUST009366,2025-02-03,453.39,Credit Card,Completed,0
PAY00115140,POL0021186,CUST009179,2021-06-16,78.54,Credit Card,Completed,0
PAY00115141,POL0005455,CUST011484,2024-08-06,1600.0,Check,Completed,1
PAY00115142,POL0023366,CUST005440,2024-08-13,345.03,Check,Failed,1
PAY00115143,POL0008656,CUST004348,2024-05-01,66.67,Auto Pay,Completed,1
PAY00115144,POL0001384,CUST000507,2024-07-23,203.79,Auto Pay,Completed,0
PAY00115145,POL0057588,CUST013721,2023-02-05,421.56,Credit Card,Completed,0
PAY00115146,POL0024544,CUST013585,2022-08-26,556.5,Credit Card,Completed,1
PAY00115147,POL0015061,CUST012684,2022-12-19,533.33,Check,Completed,1
PAY00115148,POL0039283,CUST011998,2024-11-03,66.67,Bank Transfer,Failed,1
PAY00115149,POL0067585,CUST009757,2024-04-05,166.67,Credit Card,Completed,1
PAY00115150,POL0012945,CUST000099,2025-07-03,3333.33,Credit Card,Completed,0
PAY00115151,POL0034900,CUST011455,2022-12-29,214.78,Bank Transfer,Completed,0
PAY00115152,POL0037593,CUST006126,2023-10-24,135.25,Credit Card,Completed,1
PAY00115154,POL0005279,CUST006910,2024-10-15,72.46,Credit Card,Completed,1
PAY00115155,POL0019120,CUST011316,2024-07-19,141.66,Bank Transfer,Completed,1
PAY00115156,POL0065744,CUST001032,2025-01-08,113.44,Bank Transfer,Completed,0
PAY00115157,POL0065037,CUST013178,2023-10-31,166.67,Bank Transfer,Completed,0
PAY00115158,POL0015068,CUST004673,2022-02-14,8666.67,Bank Transfer,Completed,0
PAY00115159,POL0039366,CUST007960,2023-06-29,543.95,Credit Card,Completed,1
PAY00115161,POL0025473,CUST008131,2024-05-11,89.77,Cash,Completed,0
PAY00115162,POL0055258,CUST014942,2023-05-08,171.3,Auto Pay,Completed,0
PAY00115163,POL0053751,CUST010712,2024-04-12,97.28,Check,Completed,0
PAY00115164,POL0017108,CUST002899,2022-06-20,1231.4,Bank Transfer,Failed,1
PAY00115165,POL0033829,CUST003990,2025-07-03,1000.0,Cash,Completed,0
PAY00115166,POL0059068,CUST003801,2024-08-29,1326.11,Check,Completed,0
PAY00115167,POL0064316,CUST000042,2025-06-22,83.33,Bank Transfer,Completed,0
PAY00115168,POL0068246,CUST007259,2021-04-06,1625.0,Credit Card,Completed,0
PAY00115169,POL0040486,CUST004311,2024-02-20,99.95,Credit Card,Completed,1
PAY00115170,POL0065374,CUST004933,2021-04-06,65.46,Check,Completed,0
PAY00115171,POL0057759,CUST009825,2022-11-08,152.74,Check,Completed,1
PAY00115172,POL0016306,CUST007193,2024-07-07,146.9,Cash,Completed,1
PAY00115173,POL0055809,CUST000729,2022-07-28,268.69,Credit Card,Failed,1
PAY00115174,POL0059893,CUST004085,2021-10-28,67.71,Bank Transfer,Failed,0
PAY00115176,POL0017669,CUST000942,2025-07-03,1666.67,Bank Transfer,Completed,1
PAY00115179,POL0059718,CUST001595,2024-06-14,6500.0,Credit Card,Failed,0
PAY00115180,POL0021778,CUST012482,2022-05-06,216.67,Credit Card,Completed,0
PAY00115181,POL0004301,CUST010137,2020-09-16,16000.0,Auto Pay,Completed,0
PAY00115182,POL0020233,CUST001330,2022-02-09,4566.3,Auto Pay,Completed,0
PAY00115183,POL0059566,CUST014081,2021-08-24,116.85,Credit Card,Refunded,0
PAY00115185,POL0019146,CUST004415,2024-02-15,250.2,Check,Completed,0
PAY00115186,POL0007813,CUST008002,2023-02-01,2191.69,Bank Transfer,Completed,1
PAY00115188,POL0038708,CUST002145,2020-04-23,4000.0,Credit Card,Completed,0
PAY00115189,POL0008290,CUST003352,2025-07-03,621.99,Cash,Completed,0
PAY00115190,POL0001764,CUST013150,2021-04-21,124.39,Credit Card,Completed,1
PAY00115191,POL0048484,CUST005993,2024-03-07,174.79,Bank Transfer,Completed,0
PAY00115193,POL0052534,CUST012631,2022-12-13,216.67,Credit Card,Completed,0
PAY00115194,POL0028786,CUST000032,2024-06-20,6666.67,Auto Pay,Completed,0
PAY00115195,POL0003436,CUST011514,2023-03-09,1000.0,Auto Pay,Completed,1
PAY00115197,POL0006828,CUST002090,2022-04-09,1250.0,Bank Transfer,Completed,0
PAY00115198,POL0045923,CUST001814,2021-10-28,650.0,Credit Card,Failed,0
PAY00115199,POL0022871,CUST001162,2024-11-27,61.47,Bank Transfer,Completed,1
PAY00115201,POL0074503,CUST004479,2023-06-30,666.67,Check,Completed,1
PAY00115202,POL0002271,CUST003211,2025-06-30,4333.33,Auto Pay,Completed,0
PAY00115203,POL0016927,CUST002440,2024-04-26,110.5,Bank Transfer,Completed,1
PAY00115205,POL0033815,CUST001401,2022-11-04,58.68,Bank Transfer,Completed,1
PAY00115206,POL0042525,CUST001116,2022-12-01,214.27,Credit Card,Completed,1
PAY00115207,POL0020215,CUST011877,2021-12-19,160.39,Auto Pay,Completed,1
PAY00115208,POL0040972,CUST014423,2023-07-07,125.0,Bank Transfer,Completed,1
PAY00115209,POL0014880,CUST004444,2021-02-27,1382.17,Credit Card,Completed,1
PAY00115210,POL0072383,CUST013794,2021-05-16,93.65,Credit Card,Completed,1
PAY00115211,POL0011184,CUST014164,2023-08-14,1666.67,Credit Card,Completed,1
PAY00115212,POL0045489,CUST009951,2023-10-17,800.0,Bank Transfer,Completed,0
PAY00115213,POL0065055,CUST012367,2023-01-19,34.36,Bank Transfer,Completed,1
PAY00115214,POL0028431,CUST002030,2021-06-13,4000.0,Bank Transfer,Completed,0
PAY00115215,POL0035924,CUST003737,2024-02-17,495.49,Bank Transfer,Completed,0
PAY00115216,POL0066273,CUST009642,2023-07-08,416.67,Check,Completed,1
PAY00115218,POL0057001,CUST006727,2022-04-02,229.31,Credit Card,Completed,0
PAY00115220,POL0006408,CUST006029,2021-11-30,5000.0,Credit Card,Completed,0
PAY00115221,POL0028174,CUST009134,2022-04-09,153.72,Credit Card,Completed,0
PAY00115222,POL0023234,CUST000723,2025-04-13,505.97,Credit Card,Completed,1
PAY00115223,POL0072460,CUST003635,2024-12-18,625.0,Auto Pay,Failed,1
PAY00115225,POL0044671,CUST014850,2025-03-09,4875.0,Bank Transfer,Completed,0
PAY00115226,POL0020053,CUST007978,2025-07-03,991.64,Credit Card,Completed,0
PAY00115227,POL0047448,CUST001390,2024-11-11,50.91,Auto Pay,Completed,0
PAY00115229,POL0072402,CUST007355,2021-11-22,66.67,Credit Card,Completed,0
PAY00115230,POL0009518,CUST012666,2022-12-07,2666.67,Credit Card,Completed,1
PAY00115231,POL0000297,CUST002989,2021-05-03,48.39,Bank Transfer,Completed,0
PAY00115232,POL0065301,CUST009957,2020-04-11,1128.58,Bank Transfer,Completed,1
PAY00115233,POL0046583,CUST014877,2023-04-24,44.12,Credit Card,Completed,1
PAY00115234,POL0056662,CUST011763,2025-07-03,541.67,Credit Card,Completed,0
PAY00115235,POL0034434,CUST010019,2022-01-12,1143.14,Bank Transfer,Completed,1
PAY00115236,POL0074063,CUST006605,2024-01-13,216.67,Credit Card,Completed,1
PAY00115237,POL0054631,CUST000942,2025-01-20,357.2,Auto Pay,Completed,0
PAY00115238,POL0044412,CUST006704,2023-03-03,344.3,Credit Card,Failed,1
PAY00115239,POL0038804,CUST000822,2021-11-21,499.66,Check,Completed,1
PAY00115240,POL0069754,CUST011376,2022-06-15,2666.67,Credit Card,Completed,1
PAY00115241,POL0060772,CUST009734,2025-05-13,800.64,Bank Transfer,Completed,0
PAY00115242,POL0061285,CUST014666,2024-09-06,40000.0,Credit Card,Completed,0
PAY00115243,POL0069944,CUST011359,2023-09-01,66.67,Credit Card,Completed,1
PAY00115244,POL0049184,CUST012681,2023-07-31,32000.0,Check,Refunded,1
PAY00115245,POL0049966,CUST005308,2021-05-29,73.66,Check,Completed,1
PAY00115246,POL0054795,CUST011290,2021-08-01,200.0,Credit Card,Completed,0
PAY00115247,POL0061172,CUST003488,2023-04-14,1567.94,Credit Card,Completed,1
PAY00115248,POL0054508,CUST012062,2025-04-01,35.75,Bank Transfer,Completed,0
PAY00115249,POL0005262,CUST000188,2025-07-03,800.0,Credit Card,Completed,0
PAY00115250,POL0056316,CUST011129,2023-03-04,212.31,Auto Pay,Completed,0
PAY00115251,POL0042297,CUST004075,2021-12-14,65.05,Check,Failed,1
PAY00115252,POL0057297,CUST009957,2020-08-03,1200.0,Bank Transfer,Completed,0
PAY00115255,POL0052382,CUST002772,2022-10-31,650.0,Auto Pay,Completed,1
PAY00115256,POL0041444,CUST006604,2024-06-05,155.06,Bank Transfer,Completed,1
PAY00115257,POL0004972,CUST001485,2025-07-03,333.33,Check,Failed,0
PAY00115258,POL0035949,CUST012453,2025-03-17,121.93,Bank Transfer,Completed,1
PAY00115259,POL0054009,CUST009978,2023-10-30,250.0,Bank Transfer,Completed,0
PAY00115261,POL0058959,CUST002843,2024-07-02,91.89,Bank Transfer,Completed,0
PAY00115262,POL0044133,CUST009203,2021-09-03,996.78,Auto Pay,Completed,0
PAY00115263,POL0057812,CUST005627,2024-07-27,1333.33,Credit Card,Completed,0
PAY00115264,POL0057094,CUST014349,2022-05-17,44.18,Bank Transfer,Completed,0
PAY00115265,POL0008539,CUST013957,2024-12-29,326.64,Check,Failed,0
PAY00115266,POL0018952,CUST014058,2023-11-18,139.33,Credit Card,Completed,1
PAY00115267,POL0011112,CUST012560,2021-12-22,1333.33,Bank Transfer,Failed,1
PAY00115268,POL0007219,CUST006934,2022-05-19,157.37,Bank Transfer,Completed,1
PAY00115270,POL0040735,CUST004932,2023-04-14,187.78,Credit Card,Completed,0
PAY00115271,POL0017916,CUST004805,2022-09-08,126.53,Credit Card,Completed,0
PAY00115272,POL0073795,CUST003243,2025-02-04,533.33,Bank Transfer,Completed,0
PAY00115273,POL0063699,CUST001197,2023-04-04,226.8,Credit Card,Completed,1
PAY00115274,POL0039575,CUST001744,2024-06-24,612.95,Bank Transfer,Completed,0
PAY00115275,POL0018264,CUST013080,2023-03-05,2000.0,Credit Card,Completed,0
PAY00115276,POL0068068,CUST003591,2021-04-22,38.51,Auto Pay,Completed,0
PAY00115277,POL0035073,CUST007676,2022-08-12,57.39,Credit Card,Failed,1
PAY00115278,POL0059066,CUST011911,2025-07-03,416.67,Credit Card,Completed,1
PAY00115279,POL0030410,CUST010940,2025-07-03,905.6,Bank Transfer,Completed,0
PAY00115280,POL0060552,CUST014630,2024-10-24,328.17,Bank Transfer,Failed,0
PAY00115281,POL0004435,CUST001868,2020-10-14,3859.89,Credit Card,Failed,1
PAY00115282,POL0023986,CUST012343,2023-05-05,116.43,Credit Card,Completed,0
PAY00115283,POL0001475,CUST012608,2025-01-30,101.18,Credit Card,Completed,1
PAY00115284,POL0057981,CUST000502,2025-07-03,66.67,Bank Transfer,Completed,0
PAY00115285,POL0011304,CUST004123,2022-03-29,259.2,Bank Transfer,Completed,1
PAY00115286,POL0032213,CUST004184,2025-04-11,8000.0,Bank Transfer,Failed,1
PAY00115287,POL0012292,CUST006444,2024-06-15,2666.67,Credit Card,Completed,1
PAY00115288,POL0014405,CUST002547,2022-10-30,5000.0,Check,Completed,1
PAY00115291,POL0066946,CUST005306,2023-07-12,177.21,Auto Pay,Completed,0
PAY00115292,POL0058303,CUST002525,2025-02-16,2600.0,Credit Card,Refunded,1
PAY00115293,POL0068725,CUST003889,2020-08-28,133.33,Auto Pay,Completed,1
PAY00115294,POL0039880,CUST004291,2025-06-23,400.0,Credit Card,Completed,1
PAY00115295,POL0022276,CUST013937,2022-11-06,131.06,Check,Completed,0
PAY00115296,POL0004450,CUST001059,2021-05-11,125.0,Credit Card,Completed,0
PAY00115297,POL0005680,CUST003418,2023-08-29,216.67,Bank Transfer,Completed,1
PAY00115298,POL0016077,CUST011301,2023-12-27,400.0,Credit Card,Completed,0
PAY00115299,POL0027201,CUST010623,2025-02-21,185.84,Bank Transfer,Completed,1
PAY00115300,POL0009481,CUST002870,2023-11-08,689.7,Auto Pay,Completed,0
PAY00115301,POL0038869,CUST002120,2024-07-04,102.71,Check,Failed,1
PAY00115303,POL0030137,CUST010147,2021-05-11,122.0,Credit Card,Completed,0
PAY00115305,POL0029960,CUST010866,2024-06-19,154.48,Bank Transfer,Completed,0
PAY00115306,POL0023106,CUST000564,2024-12-17,97.32,Credit Card,Completed,0
PAY00115307,POL0030990,CUST002431,2025-07-03,266.67,Bank Transfer,Completed,0
PAY00115308,POL0066826,CUST012387,2023-05-12,3333.33,Credit Card,Completed,0
PAY00115309,POL0055000,CUST014132,2024-12-08,166.67,Check,Completed,0
PAY00115310,POL0035401,CUST012486,2023-04-19,200.61,Bank Transfer,Completed,1
PAY00115312,POL0006944,CUST012528,2023-02-11,80.59,Auto Pay,Completed,0
PAY00115313,POL0005343,CUST011460,2020-10-20,400.0,Credit Card,Completed,0
PAY00115314,POL0021194,CUST003458,2023-06-01,141.58,Auto Pay,Failed,1
PAY00115316,POL0014101,CUST012422,2022-07-02,1333.33,Auto Pay,Completed,0
PAY00115317,POL0050634,CUST013467,2024-08-11,1625.0,Credit Card,Completed,0
PAY00115318,POL0015962,CUST014643,2024-04-19,1460.6,Check,Completed,0
PAY00115319,POL0018483,CUST010419,2025-06-27,1717.99,Cash,Failed,0
PAY00115320,POL0070294,CUST008732,2024-08-18,518.33,Credit Card,Refunded,0
PAY00115321,POL0051819,CUST010295,2022-03-27,133.33,Check,Completed,0
PAY00115322,POL0008189,CUST000253,2025-05-15,57.32,Bank Transfer,Completed,0
PAY00115323,POL0044419,CUST011716,2021-08-10,6500.0,Credit Card,Failed,0
PAY00115324,POL0007134,CUST002001,2022-04-20,873.96,Auto Pay,Completed,1
PAY00115325,POL0060404,CUST002656,2024-07-10,1083.33,Credit Card,Completed,0
PAY00115326,POL0033118,CUST000936,2023-12-07,91.35,Credit Card,Completed,1
PAY00115327,POL0015112,CUST008407,2024-05-13,216.67,Credit Card,Failed,1
PAY00115328,POL0064006,CUST010129,2024-10-11,1918.5,Auto Pay,Completed,0
