transaction_id,customer_id,product_id,product_category,purchase_amount,purchase_date,channel,discount_used
TXN_00032664,CUST_007048,PROD_0091,Food & Beverages,-130.58,2025-02-05,Online,0
TXN_00032665,CUST_006557,PROD_0389,Toys & Games,78.39,2024-10-11,Online,0
TXN_00032666,CUST_007330,PROD_0153,Clothing,-189.0,2025-03-31,Online,0
TXN_00032667,CUST_004987,PROD_0379,Home & Garden,140.83,2024-07-02,In-Store,1
TXN_00032668,CUST_003854,PROD_0063,Toys & Games,129.88,2024-08-03,Mobile App,1
TXN_00032669,CUST_004098,PROD_0448,Beauty & Health,218.45,2025-03-15,Mobile App,0
TXN_00032670,CUST_004792,PROD_0206,Automotive,-562.91,2024-03-10,Online,0
TXN_00032671,CUST_009878,PROD_0176,Food & Beverages,77.89,2023-08-21,Online,1
TXN_00032672,CUST_002491,PROD_0434,Clothing,211.84,2025-03-21,In-Store,0
TXN_00032673,CUST_005670,PROD_0089,Home & Garden,31.13,2023-11-23,Online,0
TXN_00032674,CUST_008661,PROD_0318,Sports & Outdoors,38.41,2024-03-12,Online,1
TXN_00032675,CUST_009840,PROD_0041,Food & Beverages,13.38,2025-03-31,Online,0
TXN_00032676,CUST_004546,PROD_0403,Toys & Games,71.86,2024-06-26,Mobile App,1
TXN_00032677,CUST_000523,PROD_0424,Electronics,435.06,2024-01-09,In-Store,0
TXN_00032678,CUST_007095,PROD_0082,Home & Garden,-53.05,2025-02-12,Phone,1
TXN_00032679,CUST_003314,PROD_0166,Beauty & Health,120.48,2023-12-12,In-Store,0
TXN_00032680,CUST_007253,PROD_0386,Electronics,1119.55,2024-10-08,Online,1
TXN_00032681,CUST_009589,PROD_0338,Toys & Games,51.59,2024-10-15,Mobile App,1
TXN_00032682,CUST_004614,PROD_0223,Food & Beverages,217.18,2024-08-19,Online,0
TXN_00032683,CUST_008884,PROD_0062,Automotive,67.91,2025-04-19,Mobile App,0
TXN_00032684,CUST_004138,PROD_0445,Books & Media,-144.95,2024-12-10,Online,1
TXN_00032685,CUST_000371,PROD_0009,Toys & Games,98.78,2025-05-01,Online,0
TXN_00032686,CUST_005150,PROD_0396,Automotive,961.09,2025-02-03,Online,0
TXN_00032687,CUST_006401,PROD_0270,Books & Media,205.26,2024-11-05,Online,1
TXN_00032688,CUST_005266,PROD_0338,Toys & Games,38.7,2024-01-22,In-Store,0
TXN_00032689,CUST_009608,PROD_0097,Beauty & Health,242.77,2025-06-30,In-Store,0
TXN_00032690,CUST_004675,PROD_0303,Beauty & Health,-87.72,2024-10-27,In-Store,0
TXN_00032691,CUST_001429,PROD_0097,Beauty & Health,253.85,2024-05-25,Online,0
TXN_00032692,CUST_005965,PROD_0458,Books & Media,-40.35,2025-06-28,Online,0
TXN_00032693,CUST_005788,PROD_0199,Toys & Games,78.46,2023-09-17,Online,0
TXN_00032694,CUST_009697,PROD_0483,Electronics,156.14,2025-01-30,In-Store,1
TXN_00032695,CUST_001374,PROD_0187,Clothing,210.69,2024-05-28,Phone,0
TXN_00032696,CUST_003968,PROD_0202,Sports & Outdoors,60.7,2024-02-11,Mobile App,0
TXN_00032697,CUST_009219,PROD_0493,Jewelry & Accessories,-327.25,2023-08-25,In-Store,0
TXN_00032698,CUST_004795,PROD_0346,Jewelry & Accessories,672.4,2024-01-11,In-Store,1
TXN_00032699,CUST_000632,PROD_0407,Electronics,129.76,2024-11-26,Online,1
TXN_00032700,CUST_005233,PROD_0053,Food & Beverages,157.2,2025-06-28,Online,0
TXN_00032701,CUST_001152,PROD_0388,Home & Garden,287.74,2025-05-06,In-Store,1
TXN_00032702,CUST_001314,PROD_0128,Electronics,521.16,2024-08-02,In-Store,1
TXN_00032703,CUST_008203,PROD_0013,Beauty & Health,101.54,2024-11-20,In-Store,0
TXN_00032704,CUST_005710,PROD_0227,Books & Media,187.72,2024-09-17,Online,0
TXN_00032705,CUST_001444,PROD_0462,Beauty & Health,111.28,2024-07-24,In-Store,0
TXN_00032706,CUST_008329,PROD_0140,Clothing,225.06,2025-03-01,Online,1
TXN_00032707,CUST_004951,PROD_0357,Clothing,-120.76,2024-02-27,In-Store,0
TXN_00032708,CUST_000989,PROD_0036,Jewelry & Accessories,267.66,2025-03-12,Mobile App,0
TXN_00032709,CUST_009639,PROD_0278,Jewelry & Accessories,744.14,2024-07-07,Mobile App,0
TXN_00032710,CUST_002998,PROD_0409,Food & Beverages,174.96,2025-04-04,In-Store,0
TXN_00032711,CUST_008538,PROD_0250,Home & Garden,153.64,2025-03-31,Online,0
TXN_00032712,CUST_006811,PROD_0344,Electronics,-301.25,2024-10-04,In-Store,1
TXN_00032713,CUST_003940,PROD_0276,Jewelry & Accessories,488.61,2024-05-23,Mobile App,0
TXN_00032714,CUST_002317,PROD_0036,Jewelry & Accessories,556.01,2024-08-29,Mobile App,0
TXN_00032715,CUST_001767,PROD_0395,Clothing,366.68,2025-06-18,Online,0
TXN_00032716,CUST_002387,PROD_0345,Books & Media,137.07,2024-03-29,Phone,0
TXN_00032717,CUST_009279,PROD_0398,Toys & Games,163.83,2023-09-25,Mobile App,1
TXN_00032718,CUST_003426,PROD_0493,Jewelry & Accessories,536.73,2024-08-24,In-Store,0
TXN_00032719,CUST_006464,PROD_0402,Home & Garden,-77.88,2024-08-27,Mobile App,1
TXN_00032720,CUST_003815,PROD_0441,Food & Beverages,75.95,2025-06-13,Online,0
TXN_00032721,CUST_003945,PROD_0111,Food & Beverages,21.43,2024-12-15,Online,1
TXN_00032722,CUST_003028,PROD_0217,Home & Garden,84.58,2025-05-21,In-Store,0
TXN_00032723,CUST_001717,PROD_0162,Beauty & Health,178.71,2025-03-05,Mobile App,0
TXN_00032724,CUST_006485,PROD_0236,Sports & Outdoors,100.55,2025-04-25,Mobile App,0
TXN_00032725,CUST_007917,PROD_0038,Home & Garden,40.7,2024-08-10,In-Store,1
TXN_00032726,CUST_007029,PROD_0362,Food & Beverages,54.24,2024-03-22,In-Store,0
TXN_00032727,CUST_003293,PROD_0068,Books & Media,172.21,2025-03-06,In-Store,0
TXN_00032728,CUST_003084,PROD_0036,Jewelry & Accessories,337.61,2024-02-19,In-Store,1
TXN_00032729,CUST_007053,PROD_0125,Home & Garden,131.43,2024-03-09,In-Store,0
TXN_00032730,CUST_007117,PROD_0417,Home & Garden,258.4,2025-01-06,Mobile App,0
TXN_00032731,CUST_009573,PROD_0245,Books & Media,33.38,2024-12-22,Mobile App,0
TXN_00032732,CUST_008080,PROD_0194,Automotive,1037.15,2024-08-15,Online,1
TXN_00032733,CUST_001208,PROD_0457,Automotive,862.89,2025-05-19,Online,0
TXN_00032734,CUST_002644,PROD_0131,Sports & Outdoors,233.45,2025-01-04,In-Store,1
TXN_00032735,CUST_007175,PROD_0218,Beauty & Health,71.16,2025-02-12,Phone,1
TXN_00032736,CUST_005244,PROD_0066,Jewelry & Accessories,279.67,2024-09-29,Online,0
TXN_00032737,CUST_008904,PROD_0408,Books & Media,187.06,2024-07-14,Mobile App,0
TXN_00032738,CUST_004701,PROD_0391,Home & Garden,250.86,2025-05-25,Mobile App,0
TXN_00032739,CUST_003066,PROD_0182,Beauty & Health,150.96,2024-06-09,In-Store,1
TXN_00032740,CUST_007160,PROD_0281,Home & Garden,118.85,2023-12-18,Mobile App,0
TXN_00032741,CUST_007313,PROD_0407,Electronics,292.88,2024-03-11,Mobile App,0
TXN_00032742,CUST_006552,PROD_0291,Clothing,293.69,2025-05-08,Mobile App,1
TXN_00032743,CUST_006276,PROD_0483,Electronics,270.16,2024-05-15,In-Store,1
TXN_00032744,CUST_002480,PROD_0482,Food & Beverages,106.23,2024-12-15,Online,0
TXN_00032745,CUST_003507,PROD_0261,Food & Beverages,124.52,2025-06-20,Online,0
TXN_00032746,CUST_002456,PROD_0389,Toys & Games,80.63,2025-03-14,In-Store,0
TXN_00032747,CUST_005673,PROD_0186,Electronics,1370.0,2025-02-27,Mobile App,0
TXN_00032748,CUST_007770,PROD_0178,Food & Beverages,251.18,2024-01-31,In-Store,0
TXN_00032749,CUST_007312,PROD_0387,Books & Media,65.27,2025-02-11,Online,1
TXN_00032750,CUST_006930,PROD_0261,Food & Beverages,107.16,2025-03-20,Online,0
TXN_00032751,CUST_007144,PROD_0350,Food & Beverages,122.14,2024-02-05,In-Store,1
TXN_00032752,CUST_000501,PROD_0195,Home & Garden,127.49,2025-06-05,Online,0
TXN_00032753,CUST_002294,PROD_0298,Books & Media,-36.83,2024-08-23,Phone,0
TXN_00032754,CUST_004616,PROD_0374,Sports & Outdoors,191.76,2025-04-25,Online,1
TXN_00032755,CUST_006003,PROD_0031,Automotive,796.32,2025-06-21,Online,0
TXN_00032756,CUST_000247,PROD_0145,Toys & Games,96.22,2025-02-20,In-Store,1
TXN_00032757,CUST_004795,PROD_0139,Automotive,-884.4,2024-07-11,In-Store,1
TXN_00032758,CUST_000023,PROD_0010,Electronics,282.09,2024-03-30,Online,0
TXN_00032759,CUST_008031,PROD_0140,Clothing,620.75,2024-03-02,Mobile App,0
TXN_00032760,CUST_009271,PROD_0353,Books & Media,61.33,2024-04-19,In-Store,1
TXN_00032761,CUST_007662,PROD_0251,Electronics,1631.6,2025-02-22,Mobile App,0
TXN_00032762,CUST_009855,PROD_0228,Electronics,593.39,2023-10-09,Online,1
TXN_00032763,CUST_002467,PROD_0186,Electronics,-507.18,2025-05-26,Online,1
TXN_00032764,CUST_001057,PROD_0097,Beauty & Health,233.28,2024-06-09,Online,0
TXN_00032765,CUST_008137,PROD_0440,Beauty & Health,179.41,2024-06-23,Online,1
TXN_00032766,CUST_001528,PROD_0480,Toys & Games,83.55,2024-06-28,Online,1
TXN_00032767,CUST_004689,PROD_0183,Books & Media,86.73,2025-03-10,Phone,1
TXN_00032768,CUST_007924,PROD_0007,Automotive,961.46,2024-04-11,Online,0
TXN_00032769,CUST_001182,PROD_0161,Automotive,964.81,2025-03-12,In-Store,0
TXN_00032770,CUST_008955,PROD_0330,Jewelry & Accessories,23.81,2024-06-21,In-Store,1
TXN_00032771,CUST_007055,PROD_0067,Electronics,729.87,2025-04-16,Online,0
TXN_00032772,CUST_004688,PROD_0013,Beauty & Health,215.13,2025-06-20,Phone,0
TXN_00032773,CUST_008513,PROD_0195,Home & Garden,92.94,2023-09-08,Mobile App,0
TXN_00032774,CUST_008366,PROD_0138,Food & Beverages,68.63,2025-06-06,Mobile App,0
TXN_00032775,CUST_004692,PROD_0378,Food & Beverages,120.99,2023-10-08,In-Store,0
TXN_00032776,CUST_005938,PROD_0426,Sports & Outdoors,94.42,2024-10-23,Online,0
TXN_00032777,CUST_006576,PROD_0275,Toys & Games,100.71,2023-08-18,Mobile App,0
TXN_00032778,CUST_005667,PROD_0376,Books & Media,57.14,2025-05-04,Online,0
TXN_00032779,CUST_002239,PROD_0496,Home & Garden,207.08,2025-06-18,Online,0
TXN_00032780,CUST_006405,PROD_0494,Toys & Games,80.04,2024-07-09,Online,1
TXN_00032781,CUST_001302,PROD_0164,Beauty & Health,293.41,2025-02-08,Mobile App,0
TXN_00032782,CUST_008615,PROD_0368,Clothing,326.67,2024-04-23,Online,0
TXN_00032783,CUST_005262,PROD_0011,Clothing,156.15,2024-08-26,In-Store,1
TXN_00032784,CUST_008620,PROD_0048,Food & Beverages,6.55,2024-12-10,In-Store,0
TXN_00032785,CUST_002591,PROD_0266,Food & Beverages,103.37,2024-07-26,Online,0
TXN_00032786,CUST_006146,PROD_0144,Food & Beverages,71.3,2025-03-20,Online,0
TXN_00032787,CUST_006675,PROD_0373,Automotive,634.26,2025-05-05,Online,1
TXN_00032788,CUST_001584,PROD_0261,Food & Beverages,172.27,2025-05-29,Online,1
TXN_00032789,CUST_003515,PROD_0269,Automotive,179.26,2024-12-20,Online,1
TXN_00032790,CUST_005045,PROD_0398,Toys & Games,166.91,2024-12-21,Mobile App,0
TXN_00032791,CUST_004790,PROD_0270,Books & Media,129.23,2024-06-19,Mobile App,0
TXN_00032792,CUST_006741,PROD_0314,Home & Garden,214.51,2023-12-04,In-Store,0
TXN_00032793,CUST_000634,PROD_0031,Automotive,780.0,2024-06-25,Online,0
TXN_00032794,CUST_007927,PROD_0152,Jewelry & Accessories,242.14,2024-08-17,In-Store,0
TXN_00032795,CUST_003318,PROD_0102,Electronics,182.0,2025-02-27,Online,0
TXN_00032796,CUST_003798,PROD_0290,Sports & Outdoors,464.77,2024-01-15,Online,0
TXN_00032797,CUST_008059,PROD_0164,Beauty & Health,211.78,2024-09-20,In-Store,0
TXN_00032798,CUST_006342,PROD_0137,Home & Garden,98.17,2024-11-03,In-Store,1
TXN_00032799,CUST_005575,PROD_0181,Electronics,216.75,2025-04-08,Mobile App,0
TXN_00032800,CUST_002320,PROD_0048,Food & Beverages,-18.47,2024-03-20,Online,0
TXN_00032801,CUST_007970,PROD_0310,Home & Garden,109.13,2025-05-19,Online,0
TXN_00032802,CUST_009166,PROD_0297,Electronics,766.47,2025-05-13,Mobile App,0
TXN_00032803,CUST_003950,PROD_0471,Sports & Outdoors,269.89,2024-05-24,Mobile App,1
TXN_00032804,CUST_001937,PROD_0280,Home & Garden,18.23,2024-09-16,Online,0
TXN_00032805,CUST_008863,PROD_0131,Sports & Outdoors,115.7,2025-03-15,In-Store,0
TXN_00032806,CUST_005187,PROD_0243,Toys & Games,6.18,2024-07-27,Phone,0
TXN_00032807,CUST_003456,PROD_0206,Automotive,1153.81,2025-03-09,Mobile App,0
TXN_00032808,CUST_004544,PROD_0254,Home & Garden,218.75,2023-08-09,Online,0
TXN_00032809,CUST_004319,PROD_0065,Sports & Outdoors,70.21,2024-12-10,Mobile App,0
TXN_00032810,CUST_002911,PROD_0231,Electronics,1074.09,2023-09-07,Online,1
TXN_00032811,CUST_003916,PROD_0288,Electronics,821.75,2025-02-19,In-Store,1
TXN_00032812,CUST_000856,PROD_0009,Toys & Games,36.12,2025-03-15,Mobile App,0
TXN_00032813,CUST_005264,PROD_0224,Automotive,1053.61,2024-12-28,In-Store,0
TXN_00032814,CUST_009099,PROD_0015,Jewelry & Accessories,264.05,2024-01-26,Online,1
TXN_00032815,CUST_009908,PROD_0169,Toys & Games,82.85,2024-08-15,In-Store,0
TXN_00032816,CUST_002734,PROD_0277,Food & Beverages,101.59,2025-05-24,Online,0
TXN_00032817,CUST_002063,PROD_0030,Books & Media,37.34,2025-04-09,Online,0
TXN_00032818,CUST_009189,PROD_0167,Food & Beverages,180.51,2024-11-25,Online,0
TXN_00032819,CUST_003787,PROD_0045,Toys & Games,22.05,2024-07-11,Mobile App,0
TXN_00032820,CUST_005236,PROD_0092,Home & Garden,94.24,2025-06-17,Online,0
TXN_00032821,CUST_004610,PROD_0252,Electronics,458.89,2025-02-10,Online,1
TXN_00032822,CUST_003574,PROD_0076,Automotive,-1514.83,2025-01-20,Mobile App,0
TXN_00032823,CUST_006074,PROD_0068,Books & Media,131.4,2025-05-29,Mobile App,0
TXN_00032824,CUST_001184,PROD_0451,Jewelry & Accessories,205.49,2024-09-23,Online,0
TXN_00032825,CUST_004027,PROD_0232,Toys & Games,91.49,2024-02-06,In-Store,0
TXN_00032826,CUST_000107,PROD_0070,Home & Garden,73.26,2024-10-15,In-Store,1
TXN_00032827,CUST_004219,PROD_0152,Jewelry & Accessories,-393.81,2024-07-22,Online,1
TXN_00032828,CUST_007484,PROD_0067,Electronics,1117.59,2025-06-21,In-Store,0
TXN_00032829,CUST_009834,PROD_0361,Home & Garden,-10.54,2024-05-08,Mobile App,0
TXN_00032830,CUST_005437,PROD_0147,Home & Garden,26.64,2024-08-19,In-Store,0
TXN_00032831,CUST_004526,PROD_0257,Electronics,2575.0,2024-08-31,In-Store,0
TXN_00032832,CUST_006604,PROD_0214,Beauty & Health,42.05,2025-01-29,Mobile App,1
TXN_00032833,CUST_001437,PROD_0108,Electronics,1568.86,2025-03-28,Mobile App,0
TXN_00032834,CUST_000894,PROD_0391,Home & Garden,138.26,2023-12-21,In-Store,0
TXN_00032835,CUST_009306,PROD_0089,Home & Garden,-23.66,2025-05-31,Online,0
TXN_00032836,CUST_003318,PROD_0322,Jewelry & Accessories,166.61,2025-04-19,Online,0
TXN_00032837,CUST_003889,PROD_0263,Automotive,437.38,2024-03-22,In-Store,0
TXN_00032838,CUST_000153,PROD_0328,Toys & Games,46.92,2025-06-21,Online,0
TXN_00032839,CUST_008691,PROD_0343,Automotive,642.94,2025-01-27,Online,0
TXN_00032840,CUST_002024,PROD_0035,Beauty & Health,94.21,2024-12-07,In-Store,0
TXN_00032841,CUST_009864,PROD_0385,Books & Media,31.73,2023-10-18,Phone,0
TXN_00032842,CUST_002811,PROD_0351,Toys & Games,24.05,2025-01-30,In-Store,0
TXN_00032843,CUST_009923,PROD_0332,Sports & Outdoors,360.04,2023-08-10,Phone,0
TXN_00032844,CUST_001063,PROD_0439,Beauty & Health,207.55,2025-06-06,Mobile App,0
TXN_00032845,CUST_000849,PROD_0496,Home & Garden,-185.81,2025-02-10,Mobile App,0
TXN_00032846,CUST_002607,PROD_0055,Sports & Outdoors,256.32,2023-12-16,Mobile App,0
TXN_00032847,CUST_002162,PROD_0226,Beauty & Health,153.46,2025-03-20,Online,0
TXN_00032848,CUST_008071,PROD_0252,Electronics,563.41,2023-07-25,Online,0
TXN_00032849,CUST_002597,PROD_0162,Beauty & Health,124.54,2025-06-20,Online,0
TXN_00032850,CUST_006056,PROD_0161,Automotive,1989.65,2025-02-08,In-Store,0
TXN_00032851,CUST_002456,PROD_0046,Sports & Outdoors,-103.29,2025-04-02,Online,0
TXN_00032852,CUST_005075,PROD_0468,Automotive,1235.63,2023-08-15,Online,0
TXN_00032853,CUST_000059,PROD_0462,Beauty & Health,61.95,2024-02-07,Mobile App,0
TXN_00032854,CUST_002524,PROD_0131,Sports & Outdoors,222.01,2024-01-22,Online,1
TXN_00032855,CUST_003053,PROD_0016,Food & Beverages,187.85,2024-08-08,Mobile App,0
TXN_00032856,CUST_003773,PROD_0373,Automotive,1902.18,2023-11-01,In-Store,0
TXN_00032857,CUST_001160,PROD_0328,Toys & Games,40.77,2023-12-19,Mobile App,1
TXN_00032858,CUST_001216,PROD_0079,Books & Media,71.44,2025-06-28,Online,1
TXN_00032859,CUST_000225,PROD_0055,Sports & Outdoors,221.34,2024-11-24,In-Store,0
TXN_00032860,CUST_009643,PROD_0268,Beauty & Health,43.6,2025-05-27,Online,1
TXN_00032861,CUST_003299,PROD_0273,Books & Media,123.6,2024-10-13,Online,0
TXN_00032862,CUST_000302,PROD_0161,Automotive,1675.06,2024-08-18,Online,0
TXN_00032863,CUST_008373,PROD_0179,Clothing,76.9,2025-02-07,Online,0
TXN_00032864,CUST_008048,PROD_0285,Sports & Outdoors,342.11,2023-12-09,In-Store,0
TXN_00032865,CUST_000940,PROD_0287,Beauty & Health,173.15,2024-01-27,Online,1
TXN_00032866,CUST_000421,PROD_0375,Electronics,523.04,2025-02-21,Online,1
TXN_00032867,CUST_002244,PROD_0354,Home & Garden,56.24,2025-01-02,Online,1
TXN_00032868,CUST_006496,PROD_0453,Home & Garden,64.49,2025-04-04,Mobile App,0
TXN_00032869,CUST_000625,PROD_0380,Electronics,2101.43,2024-04-01,Online,0
TXN_00032870,CUST_000741,PROD_0131,Sports & Outdoors,-239.4,2024-12-27,Online,0
TXN_00032871,CUST_002468,PROD_0160,Home & Garden,97.78,2024-09-07,In-Store,0
TXN_00032872,CUST_001032,PROD_0207,Automotive,328.17,2025-04-25,Online,1
TXN_00032873,CUST_006756,PROD_0195,Home & Garden,120.65,2025-05-06,In-Store,0
TXN_00032874,CUST_000317,PROD_0432,Beauty & Health,92.53,2024-09-07,In-Store,1
TXN_00032875,CUST_008521,PROD_0312,Jewelry & Accessories,384.67,2023-10-26,Online,1
TXN_00032876,CUST_007518,PROD_0485,Books & Media,-60.74,2025-04-30,In-Store,1
TXN_00032877,CUST_000700,PROD_0438,Sports & Outdoors,155.44,2025-05-26,Mobile App,0
TXN_00032878,CUST_003229,PROD_0316,Food & Beverages,32.69,2023-12-17,Mobile App,1
TXN_00032879,CUST_004407,PROD_0070,Home & Garden,146.78,2024-01-21,In-Store,0
TXN_00032880,CUST_002471,PROD_0370,Food & Beverages,322.31,2023-09-15,Online,0
TXN_00032881,CUST_001545,PROD_0180,Sports & Outdoors,80.23,2025-05-06,Mobile App,1
TXN_00032882,CUST_005422,PROD_0221,Toys & Games,193.72,2024-06-08,Online,0
TXN_00032883,CUST_005264,PROD_0319,Automotive,491.71,2025-05-26,In-Store,0
TXN_00032884,CUST_004816,PROD_0088,Home & Garden,44.1,2024-05-05,Online,1
TXN_00032885,CUST_000146,PROD_0343,Automotive,-377.54,2024-11-06,Online,1
TXN_00032886,CUST_008511,PROD_0291,Clothing,109.29,2024-06-14,Online,0
TXN_00032887,CUST_003987,PROD_0275,Toys & Games,64.13,2025-05-01,Online,0
TXN_00032888,CUST_004841,PROD_0193,Beauty & Health,9.2,2025-06-25,In-Store,0
TXN_00032889,CUST_000259,PROD_0215,Sports & Outdoors,365.93,2024-11-09,Online,1
TXN_00032890,CUST_004665,PROD_0265,Beauty & Health,13.63,2025-06-19,Online,0
TXN_00032891,CUST_004154,PROD_0410,Toys & Games,56.42,2024-04-30,Online,1
TXN_00032892,CUST_004225,PROD_0199,Toys & Games,109.57,2025-06-25,Phone,1
TXN_00032893,CUST_002489,PROD_0148,Food & Beverages,67.25,2023-10-28,In-Store,0
TXN_00032894,CUST_003425,PROD_0170,Automotive,-212.79,2025-05-27,Online,0
TXN_00032895,CUST_004550,PROD_0362,Food & Beverages,40.9,2024-09-04,In-Store,0
TXN_00032896,CUST_005167,PROD_0447,Food & Beverages,-378.24,2024-08-19,Mobile App,0
TXN_00032897,CUST_006036,PROD_0216,Clothing,183.72,2024-08-13,Online,0
TXN_00032898,CUST_007120,PROD_0111,Food & Beverages,14.51,2023-10-15,In-Store,0
TXN_00032899,CUST_009585,PROD_0155,Toys & Games,79.21,2025-03-07,In-Store,1
TXN_00032900,CUST_007375,PROD_0255,Automotive,464.14,2025-03-31,In-Store,0
TXN_00032901,CUST_007335,PROD_0408,Books & Media,134.17,2024-05-02,In-Store,0
TXN_00032902,CUST_005565,PROD_0499,Sports & Outdoors,36.48,2023-07-07,Mobile App,1
TXN_00032903,CUST_004505,PROD_0459,Toys & Games,16.06,2024-03-04,Online,1
TXN_00032904,CUST_005799,PROD_0337,Home & Garden,68.8,2024-08-22,Mobile App,0
TXN_00032905,CUST_000652,PROD_0356,Jewelry & Accessories,256.18,2024-05-13,Online,0
TXN_00032906,CUST_009568,PROD_0152,Jewelry & Accessories,170.0,2025-06-09,Online,0
TXN_00032907,CUST_009541,PROD_0274,Clothing,54.34,2025-01-13,Online,0
TXN_00032908,CUST_004104,PROD_0453,Home & Garden,57.71,2025-06-20,In-Store,0
TXN_00032909,CUST_002289,PROD_0484,Jewelry & Accessories,38.74,2024-11-13,Mobile App,0
TXN_00032910,CUST_006718,PROD_0377,Electronics,895.8,2024-04-15,In-Store,1
TXN_00032911,CUST_001103,PROD_0146,Sports & Outdoors,82.53,2025-03-24,In-Store,0
TXN_00032912,CUST_004572,PROD_0009,Toys & Games,25.34,2023-12-23,Online,1
TXN_00032913,CUST_000860,PROD_0456,Clothing,743.42,2025-01-17,Mobile App,0
TXN_00032914,CUST_006501,PROD_0342,Toys & Games,146.24,2024-11-04,Mobile App,0
TXN_00032915,CUST_000784,PROD_0067,Electronics,972.25,2023-09-19,Mobile App,0
TXN_00032916,CUST_008559,PROD_0345,Books & Media,96.56,2025-06-23,Mobile App,0
TXN_00032917,CUST_002507,PROD_0324,Beauty & Health,69.5,2024-02-03,Online,0
TXN_00032918,CUST_004694,PROD_0178,Food & Beverages,295.78,2024-07-14,In-Store,1
TXN_00032919,CUST_005632,PROD_0110,Sports & Outdoors,121.81,2024-05-21,In-Store,1
TXN_00032920,CUST_007166,PROD_0280,Home & Garden,-25.85,2024-09-26,Mobile App,0
TXN_00032921,CUST_007329,PROD_0395,Clothing,488.22,2024-08-28,Online,0
TXN_00032922,CUST_001254,PROD_0348,Beauty & Health,147.22,2024-11-06,Online,0
TXN_00032923,CUST_008309,PROD_0492,Food & Beverages,23.47,2025-05-25,Mobile App,0
TXN_00032924,CUST_009632,PROD_0378,Food & Beverages,163.08,2024-08-12,Phone,0
TXN_00032925,CUST_009642,PROD_0436,Sports & Outdoors,-166.25,2025-06-14,Online,0
TXN_00032926,CUST_001067,PROD_0296,Food & Beverages,83.78,2024-07-26,Online,0
TXN_00032927,CUST_005771,PROD_0251,Electronics,862.4,2025-01-29,Mobile App,0
TXN_00032928,CUST_005907,PROD_0028,Automotive,827.44,2024-11-22,Phone,1
TXN_00032929,CUST_007097,PROD_0088,Home & Garden,38.98,2024-08-17,Online,0
TXN_00032930,CUST_001017,PROD_0354,Home & Garden,-151.83,2024-07-16,In-Store,0
TXN_00032931,CUST_008155,PROD_0232,Toys & Games,36.9,2025-01-28,Mobile App,0
TXN_00032932,CUST_001669,PROD_0348,Beauty & Health,-146.4,2024-11-12,Online,1
TXN_00032933,CUST_009592,PROD_0489,Beauty & Health,70.78,2024-10-22,In-Store,1
TXN_00032934,CUST_008795,PROD_0461,Jewelry & Accessories,192.14,2024-02-12,Mobile App,0
TXN_00032935,CUST_004623,PROD_0195,Home & Garden,118.44,2025-05-10,Mobile App,1
TXN_00032936,CUST_007116,PROD_0156,Books & Media,-35.48,2024-10-08,Mobile App,0
TXN_00032937,CUST_004618,PROD_0176,Food & Beverages,65.72,2025-06-26,Online,1
TXN_00032938,CUST_008884,PROD_0165,Books & Media,155.04,2023-08-02,Online,1
TXN_00032939,CUST_006547,PROD_0366,Clothing,37.08,2024-01-16,In-Store,0
TXN_00032940,CUST_008154,PROD_0248,Jewelry & Accessories,22.16,2025-05-17,Online,0
TXN_00032941,CUST_004277,PROD_0230,Automotive,1282.56,2024-04-17,Online,0
TXN_00032942,CUST_008754,PROD_0251,Electronics,1182.71,2024-12-12,Mobile App,0
TXN_00032943,CUST_001961,PROD_0165,Books & Media,165.04,2025-01-27,Online,0
