transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_amount,total_amount,status,payment_method
TXN00003924,C000020,P000050,REP008,2025-01-12 11:43:35,10,494.74,149.37,4798.01,completed,PayPal
TXN00003925,C000350,P000293,REP015,2024-12-08 11:43:35,7,200.33,20.04,1382.25,completed,Debit Card
TXN00003926,C000251,P000291,REP011,2025-03-21 11:43:35,5,264.78,86.42,1237.46,completed,Bank Transfer
TXN00003927,C000255,P000233,REP008,2025-04-04 11:43:35,4,24.21,3.48,93.35,completed,Bank Transfer
TXN00003928,C000471,P000254,REP015,2025-02-20 11:43:35,7,30.52,23.4,190.26,completed,Debit Card
TXN00003929,C000463,P000219,REP002,2025-02-05 11:43:35,10,41.81,36.66,381.48,completed,Credit Card
TXN00003930,C000013,P000070,REP005,2025-03-04 11:43:35,8,227.26,242.86,1575.19,completed,Bank Transfer
TXN00003931,C000392,P000197,REP007,2025-02-08 11:43:35,2,715.77,146.76,1284.78,completed,Debit Card
TXN00003932,C000373,P000137,REP007,2025-05-03 11:43:35,1,165.72,22.58,143.14,completed,Debit Card
TXN00003933,C000416,P000266,REP015,2025-02-08 11:43:35,6,166.86,20.94,980.21,completed,Debit Card
TXN00003934,C000397,P000256,REP011,2025-04-05 11:43:35,1,25.76,2.81,22.95,completed,Debit Card
TXN00003935,C000209,P000078,REP001,2025-01-21 11:43:35,9,225.4,85.15,1943.47,completed,Bank Transfer
TXN00003936,C000062,P000293,REP004,2025-03-28 11:43:35,7,170.04,72.71,1117.57,completed,Credit Card
TXN00003937,C000362,P000253,REP008,2025-03-08 11:43:35,5,128.32,89.22,552.39,completed,PayPal
TXN00003938,C000399,P000078,REP014,2025-01-07 11:43:35,3,210.17,43.86,586.64,completed,Debit Card
TXN00003939,C000469,P000042,,2025-01-01 11:43:35,9,181.71,30.98,1604.41,completed,Bank Transfer
TXN00003940,C000415,P000024,REP014,2024-12-19 11:43:35,9,76.58,53.93,635.29,completed,Credit Card
TXN00003941,C000235,P000300,REP007,2025-05-27 11:43:35,6,36.39,30.13,188.2,completed,Cash
TXN00003942,C000332,P000241,REP005,2025-01-21 11:43:35,9,180.58,75.43,1549.8,completed,Debit Card
TXN00003943,C000288,P000157,REP008,2024-12-29 11:43:35,6,91.38,43.12,505.17,completed,Credit Card
TXN00003944,C000310,P000112,REP011,2025-01-25 11:43:35,1,17.0,0.84,16.16,completed,Credit Card
TXN00003945,C000440,P000057,REP014,2024-12-30 11:43:35,1,88.69,5.69,83.0,completed,Debit Card
TXN00003946,C000356,P000214,REP009,2024-12-31 11:43:35,10,279.6,121.28,2674.74,completed,Cash
TXN00003947,C000302,P000293,REP009,2025-04-20 11:43:35,6,165.51,85.43,907.66,completed,Cash
TXN00003948,C000291,P000050,REP014,2025-02-11 11:43:35,3,489.04,160.44,1306.67,completed,PayPal
TXN00003949,C000209,P000072,REP008,2025-03-16 11:43:35,8,84.56,76.53,599.96,completed,PayPal
TXN00003950,C000022,P000001,REP002,2025-01-24 11:43:35,8,205.92,140.82,1506.58,completed,PayPal
TXN00003951,C000404,P000257,REP001,2025-01-02 11:43:35,7,53.57,53.88,321.14,completed,Credit Card
TXN00003952,C000098,P000207,REP003,2025-06-02 11:43:35,1,460.38,62.5,397.88,completed,PayPal
TXN00003953,C000178,P000111,REP002,2025-03-30 11:43:35,7,44.69,32.0,280.81,completed,Credit Card
TXN00003954,C000220,P000042,REP005,2025-04-16 11:43:35,8,180.23,34.26,1407.6,completed,Bank Transfer
TXN00003955,C000137,P000271,REP001,2025-02-06 11:43:35,9,796.19,1055.68,6110.04,completed,Cash
TXN00003956,C000158,P000057,REP005,2025-06-01 11:43:35,8,91.61,6.53,726.35,completed,PayPal
TXN00003957,C000400,P000196,REP015,2025-04-21 11:43:35,10,100.22,55.33,946.9,completed,Credit Card
TXN00003958,C000137,P000266,REP011,2025-05-19 11:43:35,7,188.42,63.08,1255.83,completed,Bank Transfer
TXN00003959,C000340,P000294,REP003,2025-01-30 11:43:35,10,343.59,307.96,3127.98,completed,Cash
TXN00003960,C000001,P000090,REP008,2025-04-22 11:43:35,5,188.55,81.86,860.89,completed,Debit Card
TXN00003961,C000185,P000039,REP013,2025-05-06 11:43:35,1,48.93,2.29,46.64,completed,Credit Card
TXN00003962,C000402,P000137,REP007,2025-03-24 11:43:35,6,167.57,61.37,944.08,completed,Debit Card
TXN00003963,C000095,P000023,REP002,2025-05-01 11:43:35,5,64.16,18.55,302.23,completed,Credit Card
TXN00003964,C000095,P000153,REP015,2025-02-11 11:43:35,-2,211.92,10.11,201.81,completed,Credit Card
TXN00003965,C000272,P000138,REP014,2025-05-15 11:43:35,6,81.91,32.09,459.37,completed,Cash
TXN00003966,C000095,P000151,REP007,2025-05-09 11:43:35,8,96.05,60.04,708.39,completed,Debit Card
TXN00003967,C000111,P000056,REP001,2024-12-24 11:43:35,9,621.14,147.33,5442.94,completed,PayPal
TXN00003968,C000207,P000038,REP015,2025-05-19 11:43:35,7,484.31,419.15,2970.99,completed,Credit Card
TXN00003969,C000392,P000138,REP009,2025-04-11 11:43:35,8,86.44,60.71,630.77,completed,Debit Card
TXN00003970,C000348,P000100,REP003,2025-03-29 11:43:35,10,149.42,31.08,1463.09,completed,Debit Card
TXN00003971,C000018,P000276,REP002,2025-04-17 11:43:35,6,41.18,12.31,234.75,completed,Debit Card
TXN00003972,C000482,P000039,REP002,2025-06-02 11:43:35,10,56.1,30.7,530.3,completed,Cash
TXN00003973,C000086,P000251,REP014,2024-12-15 11:43:35,1,54.13,2.04,52.09,completed,Debit Card
TXN00003974,C000297,P000182,REP010,2025-05-21 11:43:35,8,109.76,103.23,774.86,completed,Debit Card
TXN00003975,C000031,P000034,REP010,2025-04-27 11:43:35,8,558.5,539.49,3928.48,completed,PayPal
TXN00003976,C000467,P000241,REP002,2025-04-22 11:43:35,9,189.88,169.39,1539.55,completed,Debit Card
TXN00003977,C000134,P000265,REP013,2025-04-04 11:43:35,7,0,129.7,1121.22,completed,Cash
TXN00003978,C000453,P000003,REP001,2025-01-27 11:43:35,7,158.22,37.05,1070.46,completed,PayPal
TXN00003979,C000344,P000049,REP006,2025-03-02 11:43:35,10,51.46,14.27,500.31,completed,PayPal
TXN00003980,C000043,P000170,REP015,2025-01-07 11:43:35,5,28.02,17.0,123.11,completed,Credit Card
TXN00003981,C000093,P000022,REP001,2025-05-14 11:43:35,3,11.27,4.97,28.84,completed,PayPal
TXN00003982,C000007,P000201,REP003,2025-05-13 11:43:35,6,25.14,13.76,137.06,completed,Bank Transfer
TXN00003983,C000496,P000203,REP012,2025-04-15 11:43:35,10,165.58,2.54,1653.25,completed,PayPal
TXN00003984,C000222,P000048,REP009,2025-02-08 11:43:35,-2,49.56,7.8,438.26,completed,Credit Card
TXN00003985,C000479,P000293,REP006,2024-12-09 11:43:35,1,196.89,21.98,174.91,completed,Cash
TXN00003986,C000199,P000013,REP011,2025-01-28 11:43:35,7,362.66,42.36,2496.24,completed,Bank Transfer
TXN00003987,C000238,P000170,REP004,2024-12-13 11:43:35,8,27.51,16.17,203.94,completed,PayPal
TXN00003988,C000149,P000082,REP013,2025-01-18 11:43:35,1,257.65,0.67,256.98,completed,Bank Transfer
TXN00003989,C000347,P000033,REP014,2025-04-16 11:43:35,9,508.05,646.98,3925.5,completed,Bank Transfer
TXN00003990,C000375,P000290,REP008,2025-03-07 11:43:35,6,26.77,13.66,146.95,completed,Cash
TXN00003991,C000138,P000180,REP010,2025-05-22 11:43:35,1,292.69,2.77,289.92,completed,Cash
TXN00003992,C000470,P000093,REP001,2025-03-11 11:43:35,6,18.89,7.87,105.49,completed,Credit Card
TXN00003993,C000331,P000245,REP012,2025-04-14 11:43:35,10,642.67,160.72,6266.02,completed,PayPal
TXN00003994,C000032,P000016,REP004,2024-12-14 11:43:35,10,157.88,14.82,1564.0,completed,Cash
TXN00003995,C000374,P000195,REP006,2024-12-31 11:43:35,3,22.39,7.91,59.27,completed,Bank Transfer
TXN00003996,C000075,P000048,REP002,2024-12-21 11:43:35,9,52.4,16.4,455.17,completed,PayPal
TXN00003997,C000126,P000062,REP013,2025-03-09 11:43:35,6,10.17,5.45,55.55,completed,PayPal
TXN00003998,C000139,P000021,REP012,2025-04-18 11:43:35,6,241.84,152.47,1298.58,completed,PayPal
TXN00003999,C000175,P000130,REP012,2025-04-30 11:43:35,2,15.36,1.86,28.85,completed,Bank Transfer
TXN00004000,C000360,P000233,REP006,2025-02-23 11:43:35,7,24.43,7.09,163.91,completed,Debit Card
TXN00004001,C000193,P000139,REP005,2025-04-27 11:43:35,7,171.09,37.1,1160.56,completed,PayPal
TXN00004002,C000108,P000062,REP014,2025-03-11 11:43:35,9,9.45,1.67,83.35,completed,Cash
TXN00004003,C000436,P000113,REP008,2025-02-25 11:43:35,4,171.42,102.68,582.99,completed,PayPal
TXN00004004,C000494,P000274,REP009,2025-01-19 11:43:35,5,264.38,124.86,1197.06,completed,Cash
TXN00004005,C000046,P000116,REP013,2025-01-21 11:43:35,2,63.54,3.73,123.35,completed,Cash
TXN00004006,C000340,P000159,REP011,2025-01-31 11:43:35,6,189.1,55.27,1079.35,completed,Debit Card
TXN00004007,C000294,P000292,REP005,2024-12-30 11:43:35,5,61.25,2.36,303.91,completed,Cash
TXN00004008,C000210,P000039,REP003,2025-04-06 11:43:35,4,53.85,14.2,201.22,completed,Cash
TXN00004009,C000011,P000150,REP010,2025-05-26 11:43:35,1,123.98,16.41,107.57,completed,Bank Transfer
TXN00004010,C000481,P000292,REP008,2025-01-28 11:43:35,2,60.85,0.74,120.97,completed,Credit Card
TXN00004011,C000281,P000179,REP015,2025-01-03 11:43:35,4,208.96,75.19,760.65,completed,Credit Card
TXN00004012,C000498,P000005,REP008,2025-03-15 11:43:35,9,79.35,20.07,694.09,completed,PayPal
TXN00004013,C000273,P000213,REP001,2025-04-09 11:43:35,9,34.56,1.1,309.95,completed,Bank Transfer
TXN00004014,C000311,P000099,REP002,2025-04-24 11:43:35,5,99.15,62.54,433.21,completed,Debit Card
TXN00004015,C000260,P000225,REP006,2025-03-31 11:43:35,2,153.58,41.34,265.82,completed,PayPal
TXN00004016,C000499,P000109,REP013,2025-05-09 11:43:35,9,20.01,11.65,168.48,completed,Bank Transfer
TXN00004017,C000006,P000141,REP004,2025-05-28 11:43:35,10,61.33,70.03,543.3,completed,Debit Card
TXN00004018,C000299,P000063,REP002,2025-03-17 11:43:35,8,213.07,115.9,1588.67,completed,PayPal
TXN00004019,C000136,P000198,REP011,2025-01-01 11:43:35,3,70.65,23.63,188.31,completed,Bank Transfer
TXN00004020,C000202,P000007,REP008,2024-12-17 11:43:35,9,300.59,264.23,2441.1,completed,Cash
TXN00004021,C000094,P000156,REP002,2025-03-02 11:43:35,2,150.88,26.69,275.06,completed,Credit Card
TXN00004022,C000183,P000208,REP012,2025-04-21 11:43:35,7,114.54,13.48,788.3,completed,Cash
TXN00004023,C000002,P000072,REP006,2025-01-29 11:43:35,4,81.69,37.36,289.41,completed,Cash
TXN00004024,C000176,P000252,REP003,2024-12-27 11:43:35,9,131.9,64.91,1122.16,completed,Credit Card
TXN00004025,C000216,P000024,REP011,2024-12-22 11:43:35,4,70.64,23.31,259.23,completed,Cash
TXN00004026,C000088,P000280,REP006,2025-01-01 11:43:35,7,61.76,45.68,386.62,completed,Bank Transfer
TXN00004027,C000065,P000288,REP005,2025-04-10 11:43:35,3,91.57,19.24,255.46,completed,PayPal
TXN00004028,C000349,P000189,REP013,2025-03-27 11:43:35,4,221.33,31.11,854.23,completed,Bank Transfer
TXN00004029,C000488,P000206,REP004,2025-05-12 11:43:35,7,111.08,94.82,682.74,completed,Bank Transfer
TXN00004030,C000390,P000129,REP007,2025-03-10 11:43:35,9,11.1,3.96,95.92,completed,Debit Card
TXN00004031,C000467,P000211,REP001,2025-04-25 11:43:35,7,690.67,518.86,4315.86,completed,Cash
TXN00004032,C000144,P000049,REP011,2025-04-01 11:43:35,8,55.44,37.44,406.06,completed,Debit Card
TXN00004033,C000429,P000011,REP006,2025-02-18 11:43:35,8,97.04,37.43,738.93,completed,Debit Card
TXN00004034,C000206,P000262,REP005,2025-05-26 11:43:35,4,193.14,12.3,760.27,completed,PayPal
TXN00004035,C000130,P000198,REP012,2025-02-09 11:43:35,8,70.89,15.29,551.84,completed,Bank Transfer
TXN00004036,C000012,P000224,REP015,2025-03-25 11:43:35,4,29.28,7.98,109.12,completed,Bank Transfer
TXN00004037,C000391,P000100,REP007,2025-02-13 11:43:35,3,140.29,11.94,408.93,completed,Cash
TXN00004038,C000130,P000026,REP010,2025-05-13 11:43:35,9,202.37,225.97,1595.39,completed,Bank Transfer
TXN00004039,C000094,P000073,REP001,2025-03-04 11:43:35,10,205.39,31.72,2022.21,completed,Bank Transfer
TXN00004040,C000001,P000012,REP005,2025-04-17 11:43:35,10,73.03,40.6,689.74,completed,Cash
TXN00004041,C000296,P000198,REP002,2025-01-29 11:43:35,6,65.14,36.82,354.04,completed,PayPal
TXN00004042,C000136,P000246,REP002,2025-04-03 11:43:35,2,388.5,31.4,745.6,completed,Credit Card
TXN00004043,C000278,P000032,REP008,2025-04-20 11:43:35,9,202.02,110.05,1708.15,completed,Debit Card
TXN00004044,C000151,P000286,REP001,2025-02-14 11:43:35,3,153.61,14.41,446.43,completed,Cash
TXN00004045,C000080,P000060,REP011,2025-04-25 11:43:35,6,25.81,20.54,134.35,completed,PayPal
TXN00004046,C000250,P000010,REP007,2025-03-20 11:43:35,9,754.48,854.66,5935.69,completed,Cash
TXN00004047,C000442,P000244,REP002,2025-04-30 11:43:35,-5,198.54,244.47,1740.97,completed,PayPal
TXN00004048,C000246,P000164,REP015,2025-02-04 11:43:35,8,465.75,268.99,3457.0,completed,Credit Card
TXN00004049,C000059,P000175,REP001,2025-03-09 11:43:35,1,572.79,84.86,487.93,completed,Cash
TXN00004050,C000134,P000274,REP014,2025-03-31 11:43:35,7,259.46,193.32,1622.9,completed,PayPal
TXN00004051,C000303,P000295,REP002,2025-04-30 11:43:35,8,13.63,13.93,95.11,completed,PayPal
TXN00004052,C000306,P000195,REP015,2025-05-15 11:43:35,6,24.27,19.51,126.1,completed,Cash
TXN00004053,C000327,P000133,REP012,2025-04-09 11:43:35,9,734.3,892.49,5716.24,completed,Bank Transfer
TXN00004054,C000018,P000158,REP005,2025-02-22 11:43:35,2,205.96,46.1,365.81,completed,Cash
TXN00004055,C000139,P000124,REP010,2024-12-21 11:43:35,4,78.11,15.73,296.72,completed,PayPal
TXN00004056,C000047,P000040,REP014,2025-05-04 11:43:35,9,59.01,56.71,474.41,completed,Credit Card
TXN00004057,C000013,P000252,REP001,2025-01-24 11:43:35,5,148.24,20.6,720.61,completed,PayPal
TXN00004058,C000006,P000089,REP005,2025-01-25 11:43:35,1,599.33,72.58,526.75,completed,Cash
TXN00004059,C000452,P000108,REP014,2025-03-08 11:43:35,5,203.0,136.67,878.34,completed,Credit Card
TXN00004060,C000426,P000079,REP009,2025-02-09 11:43:35,1,792.23,115.39,676.84,completed,Credit Card
TXN00004061,C000122,P000154,REP002,2025-01-18 11:43:35,6,40.23,21.09,220.31,completed,PayPal
TXN00004062,C000099,P000151,REP005,2025-02-06 11:43:35,1,107.36,7.71,99.65,completed,Cash
TXN00004063,C000443,P000268,REP004,2025-01-10 11:43:35,8,213.11,221.77,-1483.1,completed,Bank Transfer
TXN00004064,C000075,P000148,REP005,2025-03-14 11:43:35,4,480.51,285.86,1636.18,completed,Debit Card
TXN00004065,C000447,P000206,REP002,2025-03-25 11:43:35,9,108.31,81.12,893.63,completed,Cash
TXN00004066,C000399,P000274,REP008,2025-05-08 11:43:35,10,251.36,150.01,2363.55,completed,Credit Card
TXN00004067,C000310,P000108,REP006,2024-12-08 11:43:35,2,211.84,21.51,402.17,completed,Cash
TXN00004068,C000474,P000260,,2025-03-20 11:43:35,4,20.76,4.27,78.76,completed,Bank Transfer
TXN00004069,C000206,P000219,REP011,2025-01-26 11:43:35,5,44.72,10.57,213.04,completed,Cash
TXN00004070,C000037,P000068,REP009,2025-05-08 11:43:35,6,42.17,24.77,228.27,completed,Bank Transfer
TXN00004071,C000118,P000081,REP014,2025-03-15 11:43:35,1,37.02,4.93,32.09,completed,Bank Transfer
TXN00004072,C000434,P000192,REP005,2025-04-14 11:43:35,7,130.16,8.52,902.58,completed,Credit Card
TXN00004073,C000392,P000158,REP002,2025-05-31 11:43:35,1,174.27,22.53,151.74,completed,Cash
TXN00004074,C000234,P000242,REP002,2025-05-14 11:43:35,10,19.23,22.35,169.98,completed,Debit Card
TXN00004075,C000346,P000100,REP013,2025-05-26 11:43:35,3,165.9,54.22,443.49,completed,Credit Card
TXN00004076,C000286,P000143,REP002,2025-05-15 11:43:35,3,147.52,12.98,429.59,completed,Credit Card
TXN00004077,C000147,P000231,REP003,2025-03-23 11:43:35,5,25.13,15.55,110.12,completed,PayPal
TXN00004078,C000055,P000126,REP007,2025-05-21 11:43:35,10,170.53,198.45,1506.81,completed,Bank Transfer
TXN00004079,C000460,P000040,REP005,2025-01-14 11:43:35,2,62.66,1.27,124.06,completed,PayPal
TXN00004080,C000472,P000239,REP015,2025-01-25 11:43:35,2,56.82,3.45,110.19,completed,PayPal
TXN00004081,C000231,P000176,REP003,2024-12-25 11:43:35,1,34.12,0.18,33.94,completed,Bank Transfer
TXN00004082,C000042,P000060,REP006,2024-12-08 11:43:35,10,25.94,21.61,237.82,completed,Debit Card
TXN00004083,C000064,P000002,REP007,2025-04-26 11:43:35,3,15.79,4.74,42.63,completed,Cash
TXN00004084,C000369,P000004,REP006,2024-12-30 11:43:35,9,87.0,29.54,753.43,completed,Credit Card
TXN00004085,C000322,P000291,REP006,2025-03-26 11:43:35,3,259.94,20.37,759.45,completed,Debit Card
TXN00004086,C000449,P000129,REP006,2025-05-05 11:43:35,10,10.42,8.46,95.76,completed,Credit Card
TXN00004087,C000291,P000063,REP004,2025-01-08 11:43:35,4,237.54,95.25,854.92,completed,Credit Card
TXN00004088,C000201,P000194,REP010,2025-03-07 11:43:35,7,12.42,10.36,76.57,completed,Bank Transfer
TXN00004089,C000051,P000142,REP006,2024-12-20 11:43:35,5,32.49,18.04,144.41,completed,PayPal
TXN00004090,C000440,P000046,REP010,2025-04-08 11:43:35,7,190.09,90.8,1239.83,completed,Credit Card
TXN00004091,C000322,P000179,REP010,2025-01-25 11:43:35,9,213.9,200.09,1724.98,completed,PayPal
TXN00004092,C000194,P000259,REP009,2025-01-15 11:43:35,8,98.34,27.7,758.98,completed,Cash
TXN00004093,C000094,P000209,REP009,2025-05-09 11:43:35,6,134.86,2.46,806.71,completed,Credit Card
TXN00004094,C000029,P000025,REP004,2025-01-17 11:43:35,10,59.87,48.89,549.78,completed,Bank Transfer
TXN00004095,C000247,P000300,REP006,2025-03-22 11:43:35,6,38.72,7.33,225.01,completed,PayPal
TXN00004096,C000326,P000122,REP012,2025-01-11 11:43:35,6,86.02,25.46,490.68,completed,Cash
TXN00004097,C000249,P000004,REP009,2025-02-03 11:43:35,5,92.14,43.57,417.14,completed,Debit Card
TXN00004098,C000089,P000214,REP010,2025-01-04 11:43:35,7,0,255.39,1570.25,completed,Cash
TXN00004099,C000392,P000299,REP010,2025-01-31 11:43:35,7,46.84,47.73,280.18,completed,Cash
TXN00004100,C000141,P000156,REP015,2024-12-13 11:43:35,6,139.55,111.68,725.63,completed,Bank Transfer
TXN00004101,C000130,P000013,REP001,2025-03-29 11:43:35,1,359.11,32.01,327.1,completed,Bank Transfer
TXN00004102,C000482,P000041,REP006,2025-05-09 11:43:35,9,49.14,31.18,411.11,completed,PayPal
TXN00004103,C000039,P000087,REP013,2025-05-29 11:43:35,9,58.44,15.76,510.2,completed,Cash
TXN00004104,C000148,P000041,REP015,2025-05-29 11:43:35,3,50.44,19.46,131.87,completed,Credit Card
TXN00004105,C000368,P000292,REP012,2025-01-10 11:43:35,1,63.92,1.34,62.58,completed,Credit Card
TXN00004106,C000217,P000236,REP007,2025-05-03 11:43:35,4,46.27,4.62,180.45,completed,Cash
TXN00004107,C000188,P000113,REP003,2025-05-08 11:43:35,5,179.36,73.56,823.22,completed,Credit Card
TXN00004108,C000119,P000291,REP009,2025-02-10 11:43:35,9,234.72,164.9,1947.62,completed,PayPal
TXN00004109,C000456,P000186,REP002,2025-04-04 11:43:35,10,612.47,592.7,5531.96,completed,Bank Transfer
TXN00004110,C000088,P000064,REP009,2024-12-10 11:43:35,2,145.03,9.92,280.14,completed,PayPal
TXN00004111,C000160,P000147,REP014,2025-04-15 11:43:35,2,240.77,53.72,427.82,completed,PayPal
TXN00004112,C000483,P000185,REP014,2025-01-16 11:43:35,3,102.0,3.34,302.67,completed,Debit Card
TXN00004113,C000290,P000035,REP004,2025-04-29 11:43:35,9,95.33,77.22,780.74,completed,Debit Card
TXN00004114,C000247,P000105,REP015,2025-04-11 11:43:35,8,206.04,210.45,1437.89,completed,Cash
TXN00004115,C000362,P000122,REP004,2024-12-18 11:43:35,8,80.57,28.36,616.24,completed,Bank Transfer
TXN00004116,C000198,P000054,REP015,2024-12-21 11:43:35,1,152.1,4.07,148.03,completed,Cash
TXN00004117,C000320,P000260,REP007,2025-02-23 11:43:35,9,19.46,23.79,151.33,completed,Cash
TXN00004118,C000341,P000163,REP009,2025-01-17 11:43:35,9,120.58,149.34,935.92,completed,Cash
TXN00004119,C000159,P000228,REP012,2025-01-12 11:43:35,3,543.58,93.92,1536.82,completed,PayPal
TXN00004120,C000452,P000224,REP004,2025-01-08 11:43:35,1,34.31,3.87,30.44,completed,Cash
TXN00004121,C000368,P000178,REP012,2025-03-08 11:43:35,6,14.2,11.93,73.24,completed,Cash
TXN00004122,C000258,P000175,REP009,2025-05-22 11:43:35,9,580.28,719.12,4503.39,completed,Bank Transfer
TXN00004123,C000037,P000001,REP008,2025-03-31 11:43:35,6,203.86,124.57,1098.61,completed,Credit Card
TXN00004124,C000198,P000101,REP004,2025-04-13 11:43:35,6,128.12,12.26,756.43,completed,Bank Transfer
TXN00004125,C000102,P000253,REP002,2025-03-16 11:43:35,10,127.21,26.69,-1245.46,completed,PayPal
TXN00004126,C000162,P000242,REP013,2025-02-19 11:43:35,3,19.83,2.23,57.26,completed,PayPal
TXN00004127,C000340,P000275,REP013,2025-03-27 11:43:35,3,157.17,68.02,403.5,completed,Cash
TXN00004128,C000125,P000038,REP008,2025-05-29 11:43:35,5,551.83,98.59,2660.54,completed,Bank Transfer
TXN00004129,C000372,P000259,REP015,2025-01-27 11:43:35,5,90.24,31.45,419.73,completed,Debit Card
TXN00004130,C000051,P000281,REP009,2025-01-19 11:43:35,3,62.91,15.41,173.33,completed,Cash
TXN00004131,C000381,P000036,REP015,2025-04-09 11:43:35,2,239.92,5.0,474.84,completed,Cash
TXN00004132,C000059,P000145,REP007,2025-06-14 11:43:35,1,722.97,46.95,676.02,completed,Debit Card
TXN00004133,C000240,P000178,REP011,2025-03-18 11:43:35,9,13.88,18.19,106.73,completed,PayPal
TXN00004134,C000203,P000042,REP001,2025-02-12 11:43:35,2,211.2,51.84,370.56,completed,Bank Transfer
TXN00004135,C000493,P000093,REP004,2024-12-28 11:43:35,4,20.29,1.37,79.81,completed,Bank Transfer
TXN00004136,C000138,P000171,REP004,2025-02-03 11:43:35,7,64.9,64.14,390.18,completed,Debit Card
TXN00004137,C000476,P000018,REP002,2025-01-31 11:43:35,8,321.22,140.75,2428.98,completed,Cash
TXN00004138,C000256,P000198,REP007,2024-12-26 11:43:35,9,71.47,70.93,572.29,completed,Debit Card
TXN00004139,C000482,P000058,REP009,2025-02-27 11:43:35,3,251.6,17.49,737.32,completed,Cash
