transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,item_total,discount_amount,discount_percent,tax_amount,final_total,transaction_date,transaction_time,store_id,store_location,sales_channel,sales_person,payment_method,customer_rating,is_return,notes
TXN-000772,ORD-218756,764,HOME-001,Coffee Maker,Home & Garden,5,88.86,444.3,37.23,8.4,32.57,439.64,2025-05-21,04:36:21,STR-009,"Dallas, TX",Online,,Google Pay,,False,
TXN-000773,ORD-656497,162,ELEC-002,Smartphone Case,Electronics,5,27.91,139.55,0,0,11.16,150.71,2025-05-12,23:31:17,STR-006,"Philadelphia, PA",In-Store,Drew Estrada,Google Pay,,False,
TXN-000774,ORD-824936,44,CLTH-004,Winter Jacket,Clothing,1,139.5,139.5,0,0,11.16,150.66,2025-05-27,01:12:14,STR-007,"San Antonio, TX",Mobile App,,Google Pay,3,False,
TXN-000775,ORD-189153,443,SPRT-004,Tennis Racket,Sports,999,94.98,94885.02,0,0,7590.8,102475.82,2025-06-03,08:41:16,STR-005,"Phoenix, AZ",In-Store,Alexis Hall MD,Credit Card,,False,
TXN-000776,ORD-793014,984,BOOK-004,Business Strategy Guide,Books,2,27.65,55.3,11.93,21.6,3.47,46.84,2025-05-17,20:38:54,STR-010,"San Jose, CA",Online,,Apple Pay,5,False,
TXN-000777,ORD-676355,428,SPRT-002,Dumbbells,Sports,4,50.82,203.28,0,0,16.26,219.54,2025-05-30,17:09:21,STR-001,"New York, NY",In-Store,Angela Hall,PayPal,,False,
TXN-000778,ORD-798952,698,BOOK-003,Mystery Novel,Books,5,16.7,83.5,0,0,6.68,90.18,2025-06-06,05:39:25,STR-003,"Chicago, IL",Phone Order,Tanya Day,Gift Card,,False,
TXN-000779,ORD-785191,659,HOME-005,Desk Lamp,Home & Garden,4,39.62,158.48,10.3,6.5,11.85,160.03,2025-05-25,06:43:02,STR-008,"San Diego, CA",In-Store,Timothy Nelson,Gift Card,,False,
TXN-000780,ORD-149671,628,SPRT-002,Dumbbells,Sports,5,49.18,245.9,0,0,19.67,265.57,2025-05-23,04:00:10,STR-002,"Los Angeles, CA",Mobile App,,Credit Card,,False,Economic data a question.
TXN-000781,ORD-902769,776,HOME-003,Throw Pillow,Home & Garden,4,34.0,136.0,31.44,23.1,8.36,112.92,2025-05-21,07:16:34,STR-005,"Phoenix, AZ",Mobile App,Charles Serrano,Debit Card,,False,
TXN-000172,ORD-179823,947,HOME-001,Coffee Maker,Home & Garden,4,79.38,317.52,0,0,25.4,342.92,2025-05-28,16:14:18,STR-008,"San Diego, CA",Phone Order,Gerald Bentley,Cash,,True,
TXN-000783,ORD-857123,335,ELEC-005,USB Cable,Electronics,5,15.03,75.15,8.48,11.3,5.33,72.0,2025-05-30,07:20:45,STR-007,"San Antonio, TX",In-Store,Tony Friedman,Credit Card,,False,Exist body ready sea.
TXN-000784,ORD-461490,151,ELEC-005,USB Cable,Electronics,1,11.1,11.1,0,0,0.89,11.99,2025-06-01,19:28:45,STR-006,"Philadelphia, PA",Phone Order,Joseph Roth,PayPal,,False,
TXN-000785,ORD-548963,213,BOOK-004,Business Strategy Guide,Books,5,24.2,121.0,15.42,12.7,8.45,114.03,2025-06-02,17:05:01,STR-007,"San Antonio, TX",In-Store,Melissa Smith,Credit Card,,False,Employee positive year image keep often.
TXN-000786,ORD-177995,107,BOOK-003,Mystery Novel,Books,5,,0,0,0,0.0,0.0,2025-06-06,08:08:14,STR-001,"New York, NY",In-Store,Kevin Carroll,Cash,2,False,
TXN-000787,ORD-110277,962,HOME-002,Garden Hose,Home & Garden,5,40.35,201.75,0,0,16.14,217.89,2025-05-21,08:18:18,STR-006,"Philadelphia, PA",In-Store,Jose Walker,Google Pay,5,False,
TXN-000788,,993,SPRT-005,Water Bottle,Sports,4,17.98,71.92,0,0,5.75,77.67,2025-06-04,04:46:43,STR-002,"Los Angeles, CA",Mobile App,,PayPal,2,False,
TXN-000789,ORD-455486,,CLTH-003,Running Shoes,Clothing,3,86.83,260.49,0,0,20.84,281.33,2025-06-04,06:29:07,STR-006,"Philadelphia, PA",In-Store,Tammy Adkins,Debit Card,4,False,
TXN-000790,ORD-701273,778,ELEC-003,Bluetooth Speaker,Electronics,3,99.48,298.44,0,0,23.88,322.32,2025-06-25,08:22:12,STR-006,"Philadelphia, PA",Phone Order,Stacey Anderson,Gift Card,,False,
TXN-000791,ORD-607792,2,HOME-004,Kitchen Knife Set,Home & Garden,3,63.8,191.4,0,0,15.31,206.71,2025-06-02,01:30:18,STR-003,"Chicago, IL",Phone Order,Michael Perez,Credit Card,2,False,
TXN-000792,ORD-904092,972,CLTH-002,Jeans,Clothing,2,45.76,91.52,0,0,7.32,98.84,2025-05-16,11:26:33,STR-004,"Houston, TX",Online,Bruce Brown,PayPal,,False,
TXN-000793,ORD-208218,804,BOOK-004,Business Strategy Guide,Books,4,34.92,139.68,27.12,19.4,9.0,121.56,2025-06-06,10:14:01,STR-001,"New York, NY",Mobile App,,Google Pay,,False,
TXN-000794,ORD-191474,802,CLTH-003,Running Shoes,Clothing,5,73.82,369.1,91.44,24.8,22.21,299.87,2025-06-08,04:25:46,STR-003,"Chicago, IL",In-Store,Lisa Graham,Debit Card,1,False,
TXN-000795,ORD-238433,694,HOME-005,Desk Lamp,Home & Garden,1,31.33,31.33,0,0,2.51,33.84,2025-05-30,01:46:29,STR-005,"Phoenix, AZ",Phone Order,Aaron Thompson,Debit Card,2,False,On bill imagine start two amount.
TXN-000588,ORD-333063,711,BOOK-004,Business Strategy Guide,Books,4,33.19,132.76,0,0,10.62,143.38,2025-05-14,05:15:51,STR-009,"Dallas, TX",Mobile App,,Cash,5,False,
TXN-000797,ORD-192314,856,HOME-004,Kitchen Knife Set,Home & Garden,3,72.31,216.93,0,0,17.35,234.28,2025-05-12,13:44:38,STR-007,"San Antonio, TX",Mobile App,,PayPal,,False,
TXN-000798,ORD-598162,427,CLTH-001,Cotton T-Shirt,Clothing,5,21.76,108.8,20.44,18.8,7.07,95.43,2025-05-20,16:55:31,STR-002,"Los Angeles, CA",Mobile App,,PayPal,,False,
TXN-000799,ORD-544226,57,HOME-003,Throw Pillow,Home & Garden,2,26.07,52.14,0,0,4.17,56.31,2025-06-10,05:53:15,STR-003,"Chicago, IL",Mobile App,,Debit Card,,False,
TXN-000800,ORD-916522,518,CLTH-004,Winter Jacket,Clothing,1,129.01,129.01,0,0,10.32,139.33,2025-05-27,03:47:00,STR-009,"Dallas, TX",Phone Order,Jessica Dixon,PayPal,,False,
TXN-000801,ORD-924811,125,HOME-002,Garden Hose,Home & Garden,2,40.18,80.36,0,0,6.43,86.79,2025-06-06,17:35:44,STR-007,"San Antonio, TX",Phone Order,Sandra Spencer,Apple Pay,2,False,
TXN-000802,ORD-470485,73,CLTH-005,Baseball Cap,Clothing,3,24.95,74.85,8.19,10.9,5.33,71.99,2025-05-30,04:51:29,STR-002,"Los Angeles, CA",Mobile App,,Cash,3,False,Idea which hundred second.
TXN-000803,ORD-757435,604,SPRT-002,Dumbbells,Sports,2,65.84,131.68,0,0,10.53,142.21,2025-05-22,14:44:05,STR-007,"San Antonio, TX",In-Store,Brian Moore,Apple Pay,,False,
TXN-000804,ORD-600091,33,CLTH-004,Winter Jacket,Clothing,4,151.95,607.8,144.58,23.8,37.06,500.28,2025-06-02,10:10:55,STR-009,"Dallas, TX",In-Store,Brittany Monroe,Cash,,False,Central show author.
TXN-000805,ORD-894564,867,CLTH-001,Cotton T-Shirt,Clothing,5,19.03,95.15,0,0,7.61,102.76,2025-06-05,11:58:21,STR-004,"Houston, TX",Online,,Gift Card,5,False,
TXN-000806,ORD-328635,163,HOME-001,Coffee Maker,Home & Garden,4,72.21,288.84,47.62,16.5,19.3,260.52,2025-05-31,22:13:42,STR-009,"Dallas, TX",Mobile App,,Cash,,False,
TXN-000807,ORD-699658,547,SPRT-004,Tennis Racket,Sports,1,81.06,81.06,0,0,6.48,87.54,2025-06-09,22:02:54,STR-009,"Dallas, TX",Phone Order,Colin Trujillo,Cash,2,False,Race close wish attack traditional senior minute system.
TXN-000808,ORD-588753,414,ELEC-002,Smartphone Case,Electronics,4,28.62,114.48,0,0,9.16,123.64,2025-06-04,06:02:05,STR-003,"Chicago, IL",Mobile App,,Debit Card,2,False,
TXN-000809,ORD-942827,77,BOOK-001,Python Programming Book,Books,3,34.77,104.31,11.8,11.3,7.4,99.91,2025-05-15,18:28:17,STR-007,"San Antonio, TX",Phone Order,Christopher Walls,Gift Card,3,False,
TXN-000810,ORD-469505,612,CLTH-004,Winter Jacket,Clothing,2,151.89,303.78,71.77,23.6,18.56,250.57,2025-05-14,15:08:09,STR-007,"San Antonio, TX",Phone Order,Dennis Jones,Cash,,False,
TXN-000811,ORD-861779,742,SPRT-001,Yoga Mat,Sports,1,41.2,41.2,5.14,12.5,2.88,38.94,2025-05-15,07:20:51,STR-002,"Los Angeles, CA",Online,,Debit Card,,False,
TXN-000812,ORD-479144,982,CLTH-004,Winter Jacket,Clothing,1,151.98,151.98,9.25,6.1,11.42,154.15,2025-05-28,20:15:13,STR-002,"Los Angeles, CA",In-Store,Mary Mack,Gift Card,,False,
TXN-000813,ORD-780968,96,BOOK-005,Art History Book,Books,1,51.04,51.04,7.78,15.2,3.46,46.72,2025-05-29,00:29:08,STR-006,"Philadelphia, PA",Phone Order,Andrew Padilla,Credit Card,,False,Political professional few base cold bit.
TXN-000814,ORD-185647,710,HOME-005,Desk Lamp,Home & Garden,1,41.92,41.92,7.38,17.6,2.76,37.3,2025-05-18,04:06:01,STR-006,"Philadelphia, PA",Online,,Credit Card,3,False,
TXN-000815,ORD-114703,595,BOOK-004,Business Strategy Guide,Books,4,32.96,131.84,12.32,9.3,9.56,129.08,2025-05-29,19:28:45,STR-005,"Phoenix, AZ",Mobile App,,Cash,,False,
TXN-000816,ORD-408935,377,BOOK-004,Business Strategy Guide,Books,1,32.46,32.46,0,0,2.6,35.06,2025-06-02,00:13:12,STR-006,"Philadelphia, PA",Phone Order,Cassie Myers,Apple Pay,,False,In stuff heavy local type.
TXN-000817,ORD-826879,857,BOOK-005,Art History Book,Books,5,58.22,291.1,61.95,21.3,18.33,247.48,2025-06-03,19:20:15,STR-008,"San Diego, CA",Online,Connor Hays,Debit Card,,False,
TXN-000818,ORD-730173,718,ELEC-001,Wireless Headphones,Electronics,5,74.1,370.5,91.96,24.8,22.28,300.82,2025-05-17,12:18:31,STR-005,"Phoenix, AZ",In-Store,Andrew Burns,PayPal,,False,
TXN-000819,ORD-524287,393,HOME-003,Throw Pillow,Home & Garden,5,25.48,127.4,0,0,10.19,137.59,2025-05-18,20:24:56,STR-004,"Houston, TX",In-Store,Michelle Smith,Credit Card,3,False,
TXN-000820,ORD-430363,215,HOME-004,Kitchen Knife Set,Home & Garden,2,64.79,129.58,0,0,10.37,139.95,2025-05-22,03:27:48,STR-008,"San Diego, CA",In-Store,Amanda Andrews,Google Pay,4,False,
TXN-000821,ORD-877806,,SPRT-005,Water Bottle,Sports,2,21.35,42.7,0,0,3.42,46.12,2025-06-07,04:52:06,STR-005,"Phoenix, AZ",Mobile App,,Cash,,False,
TXN-000822,ORD-184177,181,HOME-004,Kitchen Knife Set,Home & Garden,0,56.59,0,0.0,0,0.0,0.0,2025-06-10,22:56:55,STR-004,"Houston, TX",Mobile App,,Apple Pay,,False,
TXN-000823,ORD-977900,93,SPRT-001,Yoga Mat,Sports,5,36.06,180.3,0,0,14.42,194.72,2025-06-06,13:42:49,STR-003,"Chicago, IL",Phone Order,Holly Arroyo MD,PayPal,,False,
TXN-000824,ORD-935768,181,SPRT-005,Water Bottle,Sports,2,17.09,34.18,0,0,2.73,36.91,2025-06-09,04:35:12,STR-003,"Chicago, IL",Phone Order,Kristina Diaz,Apple Pay,,False,
TXN-000825,ORD-571339,221,BOOK-001,Python Programming Book,Books,3,40.22,120.66,0,0,9.65,130.31,2025-06-07,21:01:38,STR-010,"San Jose, CA",Online,Robyn Reynolds,PayPal,,False,
TXN-000826,ORD-662033,348,CLTH-005,Baseball Cap,Clothing,3,27.33,81.99,0,0,6.56,88.55,2025-06-08,11:45:03,STR-001,"New York, NY",In-Store,Lindsay Carey,Debit Card,,False,
TXN-000827,ORD-544778,160,CLTH-001,Cotton T-Shirt,Clothing,5,22.42,112.1,0,0,8.97,121.07,2025-05-28,12:48:40,STR-008,"San Diego, CA",Online,,Gift Card,2,False,
TXN-000828,ORD-752522,484,HOME-003,Throw Pillow,Home & Garden,4,28.23,112.92,0,0,9.03,121.95,2025-05-31,15:07:07,STR-005,"Phoenix, AZ",Online,,Google Pay,,False,Major sell edge Republican according.
TXN-000829,ORD-740354,443,BOOK-003,Mystery Novel,Books,2,16.0,32.0,0,0,2.56,34.56,2025-06-09,04:30:57,STR-002,"Los Angeles, CA",Phone Order,Christine Miller,Debit Card,,False,
TXN-000830,ORD-581396,115,SPRT-002,Dumbbells,Sports,4,58.59,234.36,0,0,18.75,253.11,2025-05-25,16:01:14,STR-008,"San Diego, CA",In-Store,Michael Cain,Cash,3,False,
TXN-000831,ORD-760175,725,CLTH-001,Cotton T-Shirt,Clothing,4,23.18,92.72,0,0,7.42,100.14,2025-06-01,18:22:51,STR-007,"San Antonio, TX",Online,,Apple Pay,,False,
TXN-000832,ORD-422368,794,HOME-002,Garden Hose,Home & Garden,5,44.74,223.7,44.92,20.1,14.3,193.08,2025-05-16,14:10:38,STR-003,"Chicago, IL",In-Store,Casey Jacobson,Google Pay,1,False,
TXN-000833,,367,ELEC-002,Smartphone Case,Electronics,4,29.89,119.56,0,0,9.56,129.12,2025-05-31,12:11:33,STR-005,"Phoenix, AZ",In-Store,Monique Short,PayPal,,False,
TXN-000834,ORD-731137,494,CLTH-002,Jeans,Clothing,4,59.74,238.96,0,0,19.12,258.08,2025-05-12,03:38:32,STR-008,"San Diego, CA",In-Store,Casey Russell,Gift Card,,False,
TXN-000835,ORD-943362,296,SPRT-003,Basketball,Sports,1,26.07,26.07,0,0,2.09,28.16,2025-05-21,19:48:26,STR-002,"Los Angeles, CA",Phone Order,Sarah Ward,PayPal,3,False,
TXN-000836,ORD-314943,710,ELEC-002,Smartphone Case,Electronics,5,28.13,140.65,0,0,11.25,151.9,2025-06-09,13:56:16,STR-005,"Phoenix, AZ",In-Store,Emily Simmons,Google Pay,1,False,She source likely age art drive.
TXN-000837,ORD-430051,969,BOOK-003,Mystery Novel,Books,5,13.25,66.25,0,0,5.3,71.55,2025-05-28,23:48:28,STR-004,"Houston, TX",Mobile App,,Apple Pay,,False,
TXN-000838,,506,BOOK-002,Cookbook,Books,4,28.94,115.76,0,0,9.26,125.02,2025-05-28,13:31:35,STR-009,"Dallas, TX",Phone Order,Luis Edwards,Cash,,False,
TXN-000839,ORD-810176,336,SPRT-005,Water Bottle,Sports,5,22.9,114.5,27.94,24.4,6.92,93.48,2025-05-18,07:06:05,STR-007,"San Antonio, TX",Online,,Cash,2,False,
TXN-000840,ORD-394592,961,ELEC-005,USB Cable,Electronics,2,14.65,29.3,0,0,2.34,31.64,2025-06-01,17:42:05,STR-007,"San Antonio, TX",Phone Order,Andrew Thornton,PayPal,3,False,
TXN-000841,ORD-818621,767,SPRT-003,Basketball,Sports,4,28.92,115.68,0,0,9.25,124.93,2025-05-18,11:41:14,STR-001,"New York, NY",In-Store,Edward Wilcox,PayPal,4,True,
TXN-000842,ORD-985906,393,ELEC-003,Bluetooth Speaker,Electronics,2,92.8,185.6,42.95,23.1,11.41,154.06,2025-06-01,07:10:29,STR-001,"New York, NY",Mobile App,,Gift Card,,False,
TXN-000843,ORD-406799,501,BOOK-003,Mystery Novel,Books,2,12.01,24.02,0,0,1.92,25.94,2025-05-29,08:42:22,STR-006,"Philadelphia, PA",Phone Order,Matthew Pearson,Credit Card,,False,
TXN-000844,ORD-467463,521,ELEC-001,Wireless Headphones,Electronics,3,88.26,264.78,22.0,8.3,19.42,262.2,2025-05-20,13:58:13,STR-007,"San Antonio, TX",Phone Order,Nicole Smith,PayPal,,False,
TXN-000845,ORD-603488,171,CLTH-002,Jeans,Clothing,1,44.93,44.93,0,0,3.59,48.52,2025-05-25,18:40:20,STR-009,"Dallas, TX",Mobile App,,Gift Card,5,False,
TXN-000846,ORD-419614,295,CLTH-003,Running Shoes,Clothing,1,81.28,81.28,0,0,6.5,87.78,2025-05-20,18:48:44,STR-002,"Los Angeles, CA",Online,,Debit Card,,False,
TXN-000847,ORD-384731,377,SPRT-003,Basketball,Sports,4,26.96,107.84,0,0,8.63,116.47,2025-06-20,16:15:45,STR-001,"New York, NY",Mobile App,,Gift Card,,False,
TXN-000848,ORD-731797,976,BOOK-001,Python Programming Book,Books,3,34.08,102.24,0,0,8.18,110.42,2025-06-07,17:26:39,STR-006,"Philadelphia, PA",In-Store,David Rivera,Gift Card,,False,
TXN-000849,ORD-643798,252,CLTH-005,Baseball Cap,Clothing,5,29.82,149.1,0,0,11.93,161.03,2025-06-02,22:13:17,STR-008,"San Diego, CA",In-Store,Steven Watts,Google Pay,4,False,
TXN-000850,ORD-573528,46,BOOK-002,Cookbook,Books,2,24.84,49.68,0,0,3.97,53.65,2025-06-06,06:50:17,STR-009,"Dallas, TX",Phone Order,Kelsey Jackson,Apple Pay,,False,
TXN-000851,ORD-910008,926,ELEC-005,USB Cable,Electronics,2,12.13,24.26,0,0,1.94,26.2,2025-05-15,20:11:36,STR-007,"San Antonio, TX",In-Store,Pamela Wilson,Apple Pay,,False,
TXN-000852,ORD-214859,682,BOOK-003,Mystery Novel,Books,1,15.54,15.54,0,0,1.24,16.78,2025-05-29,18:58:42,STR-003,"Chicago, IL",Mobile App,,Google Pay,3,False,
TXN-000853,ORD-582452,951,SPRT-003,Basketball,Sports,4,27.17,108.68,13.5,12.4,7.61,102.79,2025-05-13,21:59:20,STR-002,"Los Angeles, CA",Mobile App,,PayPal,3,False,
TXN-000854,ORD-774956,147,HOME-005,Desk Lamp,Home & Garden,1,32.95,32.95,0,0,2.64,35.59,2025-05-27,06:07:30,STR-005,"Phoenix, AZ",Phone Order,Monica Lindsey,Credit Card,,False,Serious despite your work type week.
TXN-000855,ORD-984201,745,SPRT-001,Yoga Mat,Sports,4,38.87,155.48,0,0,12.44,167.92,2025-06-04,05:30:01,STR-004,"Houston, TX",Phone Order,Rebecca Johnson,Apple Pay,3,False,
TXN-000856,ORD-906610,125,BOOK-001,Python Programming Book,Books,1,38.47,38.47,0,0,3.08,41.55,2025-06-09,22:23:53,STR-003,"Chicago, IL",Mobile App,,Google Pay,2,False,
TXN-000857,ORD-702291,827,BOOK-001,Python Programming Book,Books,2,38.04,76.08,0,0,6.09,82.17,2025-05-29,22:43:41,STR-005,"Phoenix, AZ",Phone Order,Daniel Bennett,Gift Card,3,False,
TXN-000858,ORD-241525,993,ELEC-002,Smartphone Case,Electronics,4,27.04,108.16,0,0,8.65,116.81,2025-05-23,14:41:10,STR-010,"San Jose, CA",Phone Order,Kayla Montoya,PayPal,2,False,
TXN-000859,ORD-158943,833,ELEC-001,Wireless Headphones,Electronics,2,66.15,132.3,0,0,10.58,142.88,2025-05-24,08:02:13,STR-008,"San Diego, CA",In-Store,Gary Jones,Cash,,False,
TXN-000860,ORD-849361,906,CLTH-002,Jeans,Clothing,3,45.42,136.26,0,0,10.9,147.16,2025-05-25,22:18:41,STR-003,"Chicago, IL",Phone Order,Derrick Garcia,Debit Card,3,False,Exactly accept point media statement.
TXN-000861,ORD-873617,118,SPRT-005,Water Bottle,Sports,1,18.61,18.61,2.81,15.1,1.26,17.06,2025-05-15,12:07:59,STR-009,"Dallas, TX",In-Store,Brittney Lee,PayPal,,False,
TXN-000862,ORD-497785,,BOOK-003,Mystery Novel,Books,5,16.52,82.6,0,0,6.61,89.21,2025-06-02,12:31:40,STR-005,"Phoenix, AZ",Mobile App,,Credit Card,,False,Catch commercial him visit.
TXN-000863,ORD-623958,36,HOME-004,Kitchen Knife Set,Home & Garden,4,60.21,240.84,0,0,19.27,260.11,2025-05-14,05:15:40,STR-001,"New York, NY",In-Store,Patricia Reyes,Credit Card,,False,Campaign help music federal little question population deal.
TXN-000864,ORD-203400,246,CLTH-002,Jeans,Clothing,2,52.98,105.96,0,0,8.48,114.44,2025-06-05,15:09:43,STR-002,"Los Angeles, CA",Phone Order,Vickie Graham,Apple Pay,,False,
TXN-000865,ORD-232607,651,HOME-004,Kitchen Knife Set,Home & Garden,4,67.53,270.12,36.99,13.7,18.65,251.78,2025-05-14,18:27:45,STR-001,"New York, NY",Mobile App,,Debit Card,,False,
TXN-000866,ORD-965180,487,SPRT-001,Yoga Mat,Sports,2,45.04,90.08,0,0,7.21,97.29,2025-05-25,16:14:58,STR-010,"San Jose, CA",Mobile App,,Apple Pay,,False,President only turn development above agree stand.
TXN-000867,ORD-154458,816,CLTH-003,Running Shoes,Clothing,1,105.15,105.15,0,0,8.41,113.56,2025-06-04,23:37:36,STR-008,"San Diego, CA",Online,,Debit Card,,False,Cup major these father program lead.
TXN-000868,ORD-129017,198,ELEC-002,Smartphone Case,Electronics,1,20.61,20.61,0,0,1.65,22.26,2025-05-13,11:31:56,STR-007,"San Antonio, TX",Mobile App,,Cash,,False,
TXN-000869,ORD-349878,,ELEC-005,USB Cable,Electronics,2,,0,0,0,0.0,0.0,2025-05-25,22:21:26,STR-007,"San Antonio, TX",Phone Order,Mrs. Shannon Richardson,Gift Card,,False,
TXN-000870,ORD-228140,927,HOME-004,Kitchen Knife Set,Home & Garden,3,70.18,210.54,0,0,16.84,227.38,2025-06-02,11:42:00,STR-010,"San Jose, CA",Phone Order,Brittany Santos,Google Pay,,False,Standard effect say stay.
TXN-000871,ORD-551555,329,CLTH-001,Cotton T-Shirt,Clothing,1,19.21,19.21,0,0,1.54,20.75,2025-05-21,03:19:20,STR-004,"Houston, TX",Phone Order,Douglas Sloan,Gift Card,,False,
TXN-000872,ORD-322297,570,SPRT-002,Dumbbells,Sports,1,48.98,48.98,2.89,5.9,3.69,49.78,2025-06-10,22:42:22,STR-009,"Dallas, TX",Phone Order,Douglas Garcia,PayPal,,False,Give particular level reach.
TXN-000873,ORD-691936,291,SPRT-002,Dumbbells,Sports,1,54.48,54.48,5.07,9.3,3.95,53.36,2025-05-21,21:28:51,STR-006,"Philadelphia, PA",Mobile App,,PayPal,3,False,
TXN-000874,ORD-205280,594,CLTH-004,Winter Jacket,Clothing,5,119.27,596.35,82.53,13.8,41.11,554.93,2025-05-28,10:04:16,STR-002,"Los Angeles, CA",In-Store,Donald Carroll,Debit Card,4,False,
TXN-000875,ORD-195047,468,CLTH-005,Baseball Cap,Clothing,4,23.06,92.24,9.87,10.7,6.59,88.96,2025-05-27,11:16:49,STR-001,"New York, NY",Online,,Apple Pay,,False,
TXN-000876,ORD-437267,948,ELEC-004,Laptop Charger,Electronics,1,48.59,48.59,0,0,3.89,52.48,2025-05-31,14:25:36,STR-001,"New York, NY",Phone Order,Alexander Goodwin,Debit Card,,False,
TXN-000877,ORD-420085,235,SPRT-003,Basketball,Sports,5,34.19,170.95,0,0,13.68,184.63,2025-05-21,03:38:48,STR-003,"Chicago, IL",Phone Order,Rebecca Weiss,Cash,1,False,
TXN-000878,ORD-510140,904,SPRT-005,Water Bottle,Sports,5,22.07,110.35,16.89,15.3,7.48,100.94,2025-05-19,12:55:47,STR-007,"San Antonio, TX",In-Store,James Francis,Gift Card,5,False,
TXN-000879,ORD-365356,608,ELEC-003,Bluetooth Speaker,Electronics,1,94.89,94.89,0,0,7.59,102.48,2025-05-22,19:57:31,STR-007,"San Antonio, TX",Online,,PayPal,,False,Their she anything discussion spend adult security.
TXN-000880,ORD-437278,654,HOME-002,Garden Hose,Home & Garden,2,42.44,84.88,0,0,6.79,91.67,2025-05-15,11:06:56,STR-003,"Chicago, IL",Mobile App,,Apple Pay,2,False,
TXN-000881,ORD-287291,615,HOME-004,Kitchen Knife Set,Home & Garden,1,66.2,66.2,9.43,14.2,4.54,61.31,2025-05-28,00:43:55,STR-001,"New York, NY",Online,,Gift Card,,False,Talk might truth pressure improve former public.
TXN-000563,ORD-511432,88,HOME-003,Throw Pillow,Home & Garden,2,33.43,66.86,0,0,5.35,72.21,2025-05-15,19:10:14,STR-001,"New York, NY",Online,,Google Pay,,False,
TXN-000883,ORD-381378,76,CLTH-005,Baseball Cap,Clothing,4,20.98,83.92,16.28,19.4,5.41,73.05,2025-05-23,05:09:58,STR-005,"Phoenix, AZ",In-Store,Kelli Garza,Credit Card,,False,
TXN-000884,ORD-177598,409,ELEC-004,Laptop Charger,Electronics,1,38.83,38.83,0,0,3.11,41.94,2025-05-15,00:16:58,STR-010,"San Jose, CA",In-Store,Craig Rodriguez,Debit Card,,False,
TXN-000885,ORD-242679,,HOME-003,Throw Pillow,Home & Garden,3,32.05,96.15,21.21,22.1,6.0,80.94,2025-05-31,15:01:07,STR-007,"San Antonio, TX",Online,,Gift Card,,False,
TXN-000886,ORD-620160,683,CLTH-005,Baseball Cap,Clothing,1,29.79,29.79,0,0,2.38,32.17,2025-05-18,17:23:43,STR-003,"Chicago, IL",Online,,Apple Pay,,True,
TXN-000887,ORD-966120,432,CLTH-003,Running Shoes,Clothing,5,106.63,533.15,0,0,42.65,575.8,2025-05-29,06:25:10,STR-003,"Chicago, IL",Online,,Cash,2,False,Network investment respond common mind.
TXN-000888,ORD-872984,923,HOME-002,Garden Hose,Home & Garden,5,44.73,223.65,51.09,22.8,13.8,186.36,2025-05-27,22:01:43,STR-003,"Chicago, IL",Phone Order,Andrew Smith,Gift Card,,False,
TXN-000889,ORD-770356,970,SPRT-003,Basketball,Sports,5,29.87,149.35,0,0,11.95,161.3,2025-06-01,18:59:41,STR-007,"San Antonio, TX",Online,,PayPal,2,False,Week social when must option would science.
TXN-000890,ORD-890998,462,CLTH-004,Winter Jacket,Clothing,2,132.17,264.34,29.16,11.0,18.81,253.99,2025-05-25,22:15:11,STR-005,"Phoenix, AZ",Phone Order,Jennifer Miller,Apple Pay,5,False,
TXN-000891,ORD-888204,808,ELEC-004,Laptop Charger,Electronics,2,37.69,75.38,0,0,6.03,81.41,2025-06-05,03:28:30,STR-006,"Philadelphia, PA",Phone Order,Amber Smith,Gift Card,1,False,
TXN-000892,ORD-372871,634,BOOK-002,Cookbook,Books,5,25.1,125.5,14.91,11.9,8.85,119.44,2025-05-22,09:42:19,STR-001,"New York, NY",In-Store,Kenneth Sawyer,Google Pay,,False,Billion glass system big gas election.
TXN-000893,ORD-722076,698,SPRT-001,Yoga Mat,Sports,1,34.2,34.2,2.33,6.8,2.55,34.42,2025-05-15,06:19:43,STR-007,"San Antonio, TX",Phone Order,Rodney Adams,Credit Card,5,False,
TXN-000894,ORD-769490,529,SPRT-001,Yoga Mat,Sports,5,34.65,173.25,0,0,13.86,187.11,2025-06-02,09:48:16,STR-007,"San Antonio, TX",Mobile App,,Google Pay,1,False,Growth in prevent short.
TXN-000895,ORD-227584,547,BOOK-003,Mystery Novel,Books,2,16.85,33.7,0,0,2.7,36.4,2025-06-07,20:38:05,STR-004,"Houston, TX",Online,,Google Pay,,False,Knowledge from place production land.
TXN-000896,ORD-557859,371,BOOK-001,Python Programming Book,Books,2,39.04,78.08,0,0,6.25,84.33,2025-06-06,17:36:02,STR-005,"Phoenix, AZ",Phone Order,Victoria Murphy,Cash,,False,
TXN-000897,ORD-645515,954,CLTH-002,Jeans,Clothing,3,40.66,121.98,0,0,9.76,131.74,2025-05-22,03:38:25,STR-007,"San Antonio, TX",Mobile App,,Debit Card,,False,
TXN-000898,ORD-284188,375,BOOK-002,Cookbook,Books,3,22.71,68.13,0,0,5.45,73.58,2025-05-23,12:12:34,STR-006,"Philadelphia, PA",Online,,Cash,,False,
